FICHE;SECT1;SECT2;ECH;NUMPERS;NUMDEP;NUMTRAJ;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;L15;L16;Coef
4;27;009;002;02;01;2;02;32;037002;017005;10;;;;;;;;095.5714
4;27;009;002;02;03;1;10;32;017005;037001;02;;;;;;;;095.5714
4;27;009;002;02;03;2;02;32;037002;027009;15;;;;;;;;095.5714
4;27;006;003;01;01;1;05;21;027006;011009;00;1;2;3;2;01;;2;095.5714
4;27;006;003;01;02;1;00;21;011009;027009;05;1;2;2;2;01;;2;095.5714
4;27;006;003;02;01;1;01;22;027006;011009;00;;;;;;;;095.5714
4;27;006;003;02;02;1;00;22;011009;027006;05;;;;;;;;095.5714
4;27;012;005;01;01;1;00;21;027012;027012;00;1;1;2;2;00;;2;120.8380
4;27;012;005;01;02;1;00;21;027011;011002;00;1;1;2;2;00;;2;120.8380
4;27;012;005;01;03;1;00;21;011002;027012;00;1;1;1;2;00;;2;120.8380
4;27;012;005;01;04;1;00;21;027012;027012;00;1;1;1;2;00;;2;120.8380
4;27;009;009;02;01;1;01;21;027009;013012;02;1;1;1;2;00;;1;095.5714
4;27;009;009;02;02;1;02;21;013012;027009;01;1;1;1;2;00;;1;095.5714
4;27;011;014;01;01;1;00;22;027011;027011;02;;;;;;;;097.9456
4;27;011;014;01;02;1;00;22;027011;027011;03;;;;;;;;097.9456
4;27;011;014;01;03;1;00;22;027011;027011;03;;;;;;;;097.9456
4;27;011;014;01;04;1;00;22;027011;027013;60;;;;;;;;097.9456
4;27;011;014;01;05;1;60;22;027013;027011;00;;;;;;;;097.9456
4;27;011;014;02;01;1;00;21;027011;027011;02;1;2;2;2;00;;2;097.9456
4;27;011;014;02;02;1;00;21;027011;027011;03;1;2;2;2;00;;2;097.9456
4;27;011;014;02;03;1;00;21;027011;027011;03;1;2;2;2;00;;2;097.9456
4;27;011;014;02;04;1;00;21;027011;027011;60;1;2;3;2;00;;2;097.9456
4;27;011;014;02;05;1;60;21;027011;027011;00;1;2;3;2;00;;2;097.9456
4;27;003;015;02;01;1;05;21;027003;043011;05;1;1;3;2;00;;1;095.9295
4;27;003;015;02;02;1;05;21;043011;027003;05;1;1;2;2;00;;1;095.9295
4;27;003;015;04;01;1;03;32;027003;034005;02;;;;;;;;095.9295
4;27;003;015;04;02;1;02;32;034005;027003;03;;;;;;;;095.9295
4;27;003;015;05;01;1;05;31;027003;028002;05;;;;;;;;095.9295
4;27;003;015;05;02;1;05;31;028002;027003;05;;;;;;;;095.9295
4;27;003;015;06;01;1;05;72;027003;015004;05;;;;;;;;095.9295
4;27;003;015;06;02;1;05;72;015004;027003;05;;;;;;;;095.9295
4;27;006;018;01;01;1;10;32;027005;026012;05;;;;;;;;095.5714
4;27;006;018;01;02;1;05;32;026012;027005;05;;;;;;;;095.5714
4;27;005;024;01;01;1;00;11;027005;025005;01;;;;;;2;;117.9090
4;27;005;024;01;02;1;01;11;025005;027005;00;;;;;;7;;117.9090
4;27;005;024;01;03;1;00;11;027005;028012;00;;;;;;7;;117.9090
4;27;005;024;01;04;1;00;11;028012;027005;00;;;;;;2;;117.9090
4;27;012;026;01;01;1;00;21;027012;044003;01;2;1;3;2;00;;1;103.7878
4;27;012;026;01;02;1;00;21;044003;026012;00;2;1;0;;00;;1;103.7878
4;27;012;026;01;03;1;00;21;026012;027014;00;2;2;2;2;00;;2;103.7878
4;27;012;026;01;04;1;00;21;027014;027012;00;2;2;2;2;00;;2;103.7878
4;27;012;026;01;05;1;00;22;027012;700081;00;;;;;;;;103.7878
4;27;012;026;01;06;1;00;22;700081;027012;00;;;;;;;;103.7878
4;27;012;026;02;01;1;00;21;027012;027014;00;1;2;2;2;00;;2;103.7878
4;27;012;026;02;02;1;00;21;027014;031004;05;1;1;2;2;00;;2;103.7878
4;27;012;026;02;03;1;05;32;031001;026012;05;;;;;;;;103.7878
4;27;012;026;02;04;1;05;32;026012;031001;05;;;;;;;;103.7878
4;27;012;026;02;05;1;15;21;031004;027012;00;1;1;1;2;00;;2;103.7878
4;27;012;026;03;01;1;00;22;027012;027014;00;;;;;;;;103.7878
4;27;012;026;03;02;1;00;22;027014;038012;05;;;;;;;;103.7878
4;27;012;026;03;03;1;05;22;038012;027008;00;;;;;;;;103.7878
4;27;012;026;03;04;1;00;22;027008;027011;00;;;;;;;;103.7878
4;27;012;026;03;05;1;00;22;027014;027014;00;;;;;;;;103.7878
4;27;013;027;01;01;1;00;11;027013;011014;00;;;;;;8;;116.4230
4;27;013;027;01;02;1;00;11;011014;027013;00;;;;;;1;;116.4230
4;27;013;027;02;01;1;00;21;027013;018007;00;2;1;2;2;00;;1;116.4230
4;27;013;027;02;02;1;00;21;018007;027013;00;2;1;1;2;00;;1;116.4230
4;27;013;027;03;01;1;00;11;027013;027008;00;;;;;;1;;116.4230
4;27;013;027;03;02;1;00;11;027008;027013;00;;;;;;1;;116.4230
4;27;013;027;03;03;1;00;11;027013;027008;00;;;;;;1;;116.4230
4;27;013;027;03;04;1;00;11;027008;027013;00;;;;;;1;;116.4230
4;27;013;027;04;01;1;00;11;027013;028002;00;;;;;;5;;116.4230
4;27;013;027;04;02;1;00;11;028002;027013;00;;;;;;1;;116.4230
4;27;014;030;01;01;1;00;21;027014;060024;00;1;1;3;2;00;;2;103.7878
4;27;014;030;01;02;1;00;21;060024;060002;00;1;3;2;2;00;;2;103.7878
4;27;014;030;01;03;1;00;21;060002;060024;00;1;3;3;2;00;;2;103.7878
4;27;014;030;01;04;1;00;21;060024;027014;00;1;1;2;2;00;;2;103.7878
4;27;014;030;02;01;1;00;21;027014;027014;00;2;2;0;;00;;2;103.7878
4;27;014;030;02;02;1;00;21;027014;019006;00;2;1;3;2;00;;1;103.7878
4;27;014;030;02;03;1;00;21;019006;019009;00;2;1;3;2;00;;2;103.7878
4;27;014;030;02;04;1;00;21;019009;019011;00;2;1;3;2;03;;2;103.7878
4;27;014;030;02;05;1;00;21;019011;019009;00;2;1;3;2;00;;2;103.7878
4;27;014;030;02;06;1;00;21;019009;027014;00;2;1;2;2;00;;2;103.7878
4;27;014;030;02;07;1;00;21;027014;027014;00;2;2;2;2;00;;2;103.7878
4;27;014;030;03;01;1;00;22;027014;027014;01;;;;;;;;103.7878
4;27;014;030;03;05;1;00;22;027014;027014;00;;;;;;;;103.7878
4;27;012;033;03;04;1;00;22;027014;060002;01;;;;;;;;101.2721
4;27;012;033;03;05;1;01;22;060002;060021;00;;;;;;;;101.2721
4;27;012;033;03;06;1;00;22;060021;027014;00;;;;;;;;101.2721
4;27;012;033;03;07;1;00;22;027014;011006;00;;;;;;;;101.2721
4;27;012;033;03;08;1;00;22;011006;027014;00;;;;;;;;101.2721
4;27;008;036;01;01;1;02;21;027008;009029;02;1;2;4;2;00;;1;120.8380
4;27;008;036;01;02;1;02;21;009029;009029;02;1;2;4;2;00;;1;120.8380
4;27;008;036;01;03;1;02;21;009029;027008;02;1;2;4;2;00;;1;120.8380
4;27;008;036;01;04;1;02;21;027008;006019;02;1;2;4;2;00;;1;120.8380
4;27;008;036;01;05;1;02;21;006019;027008;02;1;2;4;2;00;;1;120.8380
4;27;010;037;01;01;1;02;21;027010;008034;02;1;2;3;2;00;;1;097.9456
4;27;010;037;01;02;1;02;21;008034;056008;02;1;2;3;2;00;;1;097.9456
4;27;010;037;01;03;1;02;21;056008;045009;02;1;2;3;2;00;;1;097.9456
4;27;010;037;01;04;1;02;21;045009;027010;02;1;2;1;2;00;;1;097.9456
4;27;010;037;02;01;1;02;21;027010;006020;02;1;1;2;2;00;;2;097.9456
4;27;010;037;02;02;1;02;21;006020;027010;02;1;1;2;2;00;;2;097.9456
4;27;010;037;02;03;1;02;22;027010;008034;02;;;;;;;;097.9456
4;27;010;037;02;04;1;02;22;008034;056008;02;;;;;;;;097.9456
4;27;010;037;02;05;1;02;22;056008;045009;02;;;;;;;;097.9456
4;27;010;037;02;06;1;02;22;045009;027010;02;;;;;;;;097.9456
4;27;007;038;04;01;1;00;11;027008;027008;00;;;;;;;;098.3125
4;27;007;038;04;02;1;00;11;027008;027008;00;;;;;;;;098.3125
4;27;007;038;04;03;1;03;31;027005;035004;15;;;;;;;;098.3125
4;27;007;038;04;04;1;15;31;035005;027005;03;;;;;;;;098.3125
4;27;007;038;08;07;1;00;11;027007;027006;00;;;;;;;;098.3125
4;27;007;038;08;08;1;00;11;027006;027007;00;;;;;;;;098.3125
4;27;014;039;01;01;1;02;21;027014;028005;02;1;2;2;2;00;;2;097.9456
4;27;014;039;01;02;1;02;21;028005;027014;02;1;1;2;2;00;;2;097.9456
4;27;014;039;01;03;1;02;21;027014;028005;02;1;1;2;2;00;;2;097.9456
4;27;014;039;01;04;1;02;21;028005;028005;02;1;1;2;2;00;;2;097.9456
4;27;014;039;01;05;1;02;21;028005;027014;02;1;2;2;2;00;;1;097.9456
4;27;014;039;02;01;1;00;11;027014;028005;;;;;;;1;;097.9456
4;27;014;039;02;02;1;00;11;028005;027014;;;;;;;1;;097.9456
4;27;014;039;02;03;1;00;22;027014;028005;;;;;;;;;097.9456
4;27;014;039;02;04;1;00;22;028005;027014;;;;;;;;;097.9456
4;27;008;040;01;03;1;00;21;027008;060043;00;1;2;2;2;00;;2;097.9456
4;27;008;040;01;04;1;00;21;060043;068017;01;1;4;3;2;00;;2;097.9456
4;27;008;040;01;05;1;01;21;068017;060043;00;1;4;3;2;00;;2;097.9456
4;27;008;040;01;06;1;00;21;060043;027008;00;1;2;1;2;00;;2;097.9456
4;27;008;040;02;01;1;00;22;027008;060043;00;;;;;;;;097.9456
4;27;008;040;02;02;1;00;22;060043;068017;01;;;;;;;;097.9456
4;27;008;040;02;03;1;01;22;068017;060043;00;;;;;;;;097.9456
4;27;008;040;02;04;1;00;22;060043;027008;00;;;;;;;;097.9456
4;27;007;047;01;01;1;01;21;027007;033002;02;1;1;2;2;00;;2;095.9295
4;27;007;047;01;02;1;01;21;033002;027007;02;1;1;2;2;00;;2;095.9295
4;27;003;048;03;01;1;03;31;027003;027006;01;;;;;;;;101.2721
4;27;003;048;03;01;2;01;32;027006;028005;05;;;;;;;;101.2721
4;27;003;048;03;02;1;05;32;028005;027006;05;;;;;;;;101.2721
4;27;003;048;03;02;2;05;31;027006;027003;04;;;;;;;;101.2721
4;27;006;051;01;01;1;00;12;027006;007017;00;;;;;;;;095.5714
4;27;006;051;01;02;1;00;12;007017;012002;00;;;;;;;;095.5714
4;27;006;051;01;03;1;00;12;012002;027006;00;;;;;;;;095.5714
4;27;006;051;01;04;1;00;12;027006;027012;00;;;;;;;;095.5714
4;27;006;051;01;05;1;00;12;027012;027006;00;;;;;;;;095.5714
4;27;006;051;02;01;1;03;32;027006;037007;05;;;;;;;;095.5714
4;27;006;051;02;02;1;00;22;034010;025005;00;;;;;;;;095.5714
4;27;006;051;02;03;1;00;22;025005;027006;02;;;;;;;;095.5714
4;27;006;052;01;01;1;04;32;027006;036002;01;;;;;;;;101.2721
4;27;006;052;01;01;2;00;32;034002;016005;02;;;;;;;;101.2721
4;27;006;052;01;02;1;02;32;016005;034002;00;;;;;;;;101.2721
4;27;006;052;01;02;2;00;32;034002;027006;05;;;;;;;;101.2721
4;27;009;056;01;01;1;01;21;027009;017007;03;2;1;4;2;02;;2;101.2721
4;27;009;056;01;02;1;03;21;017007;011009;03;2;1;4;2;02;;2;101.2721
4;27;009;056;01;03;1;03;21;011009;027009;03;2;1;1;2;02;;2;101.2721
4;27;009;056;03;01;1;02;21;968066;027009;02;1;1;2;2;00;;1;101.2721
4;27;009;056;03;02;1;02;21;027009;037011;02;1;1;2;3;02;;1;101.2721
4;27;009;056;03;03;1;02;21;037011;027009;02;1;1;2;2;02;;1;101.2721
4;27;012;057;01;01;1;00;21;027012;032012;00;1;1;1;2;00;;2;116.4230
4;27;012;057;01;02;1;00;21;032012;027012;00;1;1;1;2;00;;2;116.4230
4;27;012;057;02;01;1;00;21;027012;027007;00;2;2;3;2;00;;2;116.4230
4;27;012;057;02;02;1;00;21;027007;020010;05;2;1;2;2;00;;1;116.4230
4;27;012;057;02;03;1;05;21;020010;027007;00;2;1;3;2;00;;1;116.4230
4;27;012;057;02;04;1;00;21;027007;027012;00;2;2;1;2;00;;1;116.4230
4;27;012;057;04;01;1;00;22;027012;027007;00;;;;;;;;116.4230
4;27;012;057;04;02;1;00;22;027007;027012;00;;;;;;;;116.4230
4;27;007;059;01;01;1;07;11;027007;027008;00;;;;;;3;;117.9090
4;27;007;059;01;02;1;00;11;027008;027007;00;;;;;;2;;117.9090
4;27;007;059;01;03;1;00;11;027007;028014;01;;;;;;3;;117.9090
4;27;007;059;01;04;1;01;11;028014;027007;00;;;;;;2;;117.9090
4;27;012;060;01;01;1;00;21;027012;034010;00;1;2;0;;00;;2;103.7878
4;27;012;060;01;02;1;00;21;034010;027007;00;1;1;2;2;00;;2;103.7878
4;27;012;060;01;03;1;00;21;027007;027008;00;1;1;3;2;00;;2;103.7878
4;27;012;060;01;04;1;00;21;027008;027007;00;1;1;2;2;00;;2;103.7878
4;27;012;060;01;05;1;00;21;027007;027012;00;1;1;1;2;00;;2;103.7878
4;27;012;060;01;06;1;00;21;027012;034010;00;1;2;0;;00;;2;103.7878
4;27;012;060;01;07;1;00;21;034010;027007;00;1;1;2;2;00;;2;103.7878
4;27;012;060;01;08;1;00;21;027007;027012;00;1;1;1;2;00;;2;103.7878
4;27;012;060;01;09;1;00;21;027012;027008;00;1;2;3;2;00;;2;103.7878
4;27;012;060;01;10;1;00;21;027008;027012;00;1;2;1;2;00;;2;103.7878
4;27;012;060;02;01;1;00;21;027012;027012;00;5;1;2;1;00;;2;103.7878
4;27;012;060;02;02;1;00;21;027012;025018;00;5;1;1;2;00;;2;103.7878
4;27;012;060;02;03;1;00;21;025018;034009;00;5;1;4;2;00;;2;103.7878
4;27;012;060;02;04;1;00;21;034009;027012;00;5;2;1;2;00;;2;103.7878
4;27;012;060;02;05;1;00;21;027012;025018;00;5;1;1;2;00;;2;103.7878
4;27;012;060;02;06;1;00;21;025018;034009;00;5;1;3;2;00;;2;103.7878
4;27;012;060;02;07;1;00;21;034009;027012;00;5;2;1;2;00;;2;103.7878
4;27;012;060;02;08;1;00;22;027012;027008;00;;;;;;;;103.7878
4;27;012;060;02;09;1;00;22;027008;027012;00;;;;;;;;103.7878
4;27;012;060;03;01;1;00;22;027012;034009;03;;;;;;;;103.7878
4;27;012;060;03;02;1;03;22;034010;027012;00;;;;;;;;103.7878
4;27;012;060;03;03;1;00;22;027012;034009;03;;;;;;;;103.7878
4;27;012;060;03;04;1;03;22;034010;027012;00;;;;;;;;103.7878
4;27;008;061;01;01;1;00;11;027008;027012;00;;;;;;6;;097.9456
4;27;008;061;01;02;1;00;11;027012;027008;00;;;;;;1;;097.9456
4;27;008;061;02;01;1;00;11;027008;035004;;;;;;;6;;097.9456
4;27;008;061;02;02;1;00;11;035004;027008;;;;;;;1;;097.9456
4;27;005;062;02;01;1;00;21;027005;028002;01;1;1;2;2;00;;2;101.2721
4;27;005;062;02;04;1;01;21;028002;027005;01;1;1;2;2;01;;2;101.2721
4;27;014;068;01;01;1;00;21;027014;027010;02;1;1;2;2;00;;2;095.5714
4;27;014;068;01;02;1;02;21;027010;027008;00;1;1;3;2;00;;2;095.5714
4;27;014;068;01;03;1;00;21;027008;027014;00;1;1;2;2;00;;2;095.5714
4;27;014;068;02;01;1;00;11;027014;007019;00;;;;;;5;;095.5714
4;27;014;068;02;02;1;00;11;007019;021009;00;;;;;;1;;095.5714
4;27;014;068;02;03;1;00;11;021009;007019;00;;;;;;5;;095.5714
4;27;014;068;02;04;1;00;11;007019;027014;00;;;;;;2;;095.5714
4;27;014;068;02;05;1;00;11;027014;035003;00;;;;;;2;;095.5714
4;27;014;068;02;06;1;00;11;035003;027014;00;;;;;;2;;095.5714
4;27;011;070;01;01;1;00;22;027011;800002;00;;;;;;;;120.8380
4;27;011;070;01;02;1;00;22;210001;027011;00;;;;;;;;120.8380
4;27;011;071;01;01;1;02;21;027011;031016;02;1;1;1;2;00;;2;120.8380
4;27;011;071;01;02;1;02;21;031016;027011;02;1;1;1;2;00;;2;120.8380
4;27;006;073;01;01;1;02;21;027006;026003;01;1;1;2;2;00;;2;101.2721
4;27;006;073;01;02;1;02;21;026003;800001;00;1;2;2;2;01;;1;101.2721
4;27;006;073;01;03;1;02;21;800001;027006;02;1;2;2;2;00;;1;101.2721
4;27;006;073;01;04;1;02;21;027006;027008;01;1;1;2;2;02;;2;101.2721
4;27;006;073;01;05;1;01;21;027008;027006;02;1;1;2;2;02;;2;101.2721
4;27;006;073;02;01;1;02;22;027006;027008;01;;;;;;;;101.2721
4;27;006;073;02;02;1;02;22;027008;028003;02;;;;;;;;101.2721
4;27;006;073;02;03;1;02;22;028003;027009;02;;;;;;;;101.2721
4;27;006;073;02;04;1;02;22;027009;027006;02;;;;;;;;101.2721
4;27;006;073;02;05;1;02;22;027006;017007;02;;;;;;;;101.2721
4;27;006;073;02;06;1;02;22;017007;027006;02;;;;;;;;101.2721
4;27;012;074;01;01;1;02;21;027012;800001;00;1;2;3;2;02;;2;097.9456
4;27;012;074;01;02;1;02;21;800001;027012;01;1;2;1;2;00;;2;097.9456
4;27;012;074;02;01;1;02;22;027012;026010;02;;;;;;;;097.9456
4;27;012;074;02;03;1;05;32;026012;027012;10;;;;;;;;097.9456
4;27;012;074;02;03;2;10;31;027006;027012;02;;;;;;;;097.9456
4;27;012;074;02;04;1;02;22;027012;800001;02;;;;;;;;097.9456
4;27;012;074;02;05;1;02;22;800001;027012;02;;;;;;;;097.9456
4;27;002;075;05;01;1;10;31;027002;034010;02;;;;;;;;095.9295
4;27;002;075;05;02;1;05;31;034010;027002;00;;;;;;;;095.9295
4;27;007;077;01;01;1;01;21;027007;025018;01;1;1;1;2;00;;2;095.9295
4;27;007;077;01;02;1;01;21;025018;027007;01;1;1;2;2;00;;2;095.9295
4;27;007;077;01;03;1;01;21;027007;027010;00;1;1;2;2;00;;2;095.9295
4;27;007;077;01;04;1;01;21;027010;027007;00;1;1;2;2;00;;2;095.9295
4;27;014;079;01;01;1;01;21;027014;008038;00;1;1;3;2;00;;1;095.5714
4;27;014;079;01;02;1;00;21;008038;027014;01;1;1;2;2;00;;1;095.5714
4;27;014;079;01;03;1;01;21;027014;011003;01;1;2;2;2;02;;2;095.5714
4;27;014;079;01;04;1;00;21;001003;027014;01;1;2;2;2;00;;2;095.5714
4;27;014;079;02;05;1;01;22;027014;011003;00;;;;;;;;095.5714
4;27;014;079;02;06;1;00;22;011003;027014;01;;;;;;;;095.5714
4;27;007;080;01;01;1;00;31;027007;026003;02;;;;;;;;117.9090
4;27;007;080;01;02;1;02;32;027001;027003;02;;;;;;;;117.9090
4;27;014;084;01;01;1;01;21;027014;027014;00;1;3;0;;00;;2;101.2721
4;27;014;084;01;02;1;00;21;027014;012009;02;1;1;2;2;00;;2;101.2721
4;27;014;084;01;03;1;01;21;012009;027014;02;1;1;2;2;00;;1;101.2721
4;27;014;084;01;04;1;01;21;027014;027014;00;1;1;0;;00;;2;101.2721
4;27;014;084;01;05;1;00;21;027014;027014;00;1;3;2;2;00;;2;101.2721
4;27;014;084;02;01;1;01;22;027014;027014;01;;;;;;;;101.2721
4;27;014;084;02;02;1;01;22;027014;027014;01;;;;;;;;101.2721
4;27;014;084;03;01;1;01;22;027014;027014;01;;;;;;;;101.2721
4;27;014;084;03;02;1;01;22;027014;027014;01;;;;;;;;101.2721
4;27;008;085;01;01;1;01;21;027008;027008;00;2;2;0;;00;;2;116.4230
4;27;008;085;01;02;1;00;21;027008;007024;00;2;1;1;2;00;;1;116.4230
4;27;008;085;01;03;1;00;21;007024;007024;01;2;4;2;2;00;;2;116.4230
4;27;008;085;01;04;1;01;21;007024;007024;00;2;4;1;2;00;;2;116.4230
4;27;008;085;01;05;1;00;21;007024;007005;01;2;1;3;2;00;;1;116.4230
4;27;008;085;01;06;1;01;21;007005;011003;01;2;1;2;2;00;;1;116.4230
4;27;008;085;01;07;1;00;21;011003;027014;00;2;1;2;2;00;;2;116.4230
4;27;008;085;01;08;1;00;21;027014;027014;00;2;1;0;;00;;2;116.4230
4;27;008;085;01;09;1;00;21;027014;027008;00;2;2;1;2;00;;2;116.4230
4;27;008;085;02;01;1;05;32;027005;026012;05;;;;;;;;116.4230
4;27;008;085;02;02;1;05;32;026012;027005;05;;;;;;;;116.4230
4;27;014;086;01;01;1;00;21;027014;027014;00;1;1;0;;00;;2;097.9456
4;27;014;086;01;02;1;00;21;027014;027014;00;1;3;1;2;00;;2;097.9456
4;27;014;086;01;03;1;00;21;027014;027014;00;1;3;0;;00;;2;097.9456
4;27;014;086;01;04;1;00;21;027014;027014;00;1;1;1;2;00;;2;097.9456
4;27;014;086;01;05;1;00;21;027014;011009;03;1;2;3;2;00;;2;097.9456
4;27;014;086;01;05;2;03;32;011009;037008;05;;;;;;;;097.9456
4;27;014;086;01;06;1;05;32;037004;011009;05;;;;;;;;097.9456
4;27;014;086;01;06;2;05;21;011009;027014;00;1;2;1;2;00;;2;097.9456
4;27;014;086;02;01;1;00;22;027014;011009;03;;;;;;;;097.9456
4;27;014;086;02;01;2;03;32;011009;037004;05;;;;;;;;097.9456
4;27;014;086;02;02;1;05;32;037004;011009;05;;;;;;;;097.9456
4;27;014;086;02;02;2;05;22;011009;027014;00;;;;;;;;097.9456
4;27;008;088;01;01;1;01;31;027008;035001;01;;;;;;;;097.9456
4;27;008;088;01;02;1;01;32;035001;037003;01;;;;;;;;097.9456
4;27;008;088;01;03;1;01;21;037003;052114;01;1;1;2;2;01;;1;097.9456
4;27;008;088;02;01;1;07;32;027008;033002;01;;;;;;;;097.9456
4;27;008;088;02;02;1;07;32;033002;027008;01;;;;;;;;097.9456
4;27;014;089;02;01;1;02;21;027014;026007;00;1;1;3;2;00;;2;098.3125
4;27;014;089;02;02;1;00;21;026007;027014;01;1;1;2;2;01;;2;098.3125
4;27;014;089;03;01;1;02;22;027014;036006;02;;;;;;;;098.3125
4;27;014;089;03;02;1;02;22;036006;018013;01;;;;;;;;098.3125
4;27;014;089;03;03;1;02;22;018013;027014;02;;;;;;;;098.3125
4;27;003;090;02;01;1;05;21;027003;026001;01;1;1;2;2;03;;2;095.9295
4;27;003;090;02;02;1;02;21;026001;026003;01;1;1;2;2;02;;2;095.9295
4;27;003;090;02;03;1;02;21;026003;027003;01;1;2;2;2;02;;2;095.9295
4;27;011;092;01;01;1;00;21;027011;011009;00;1;2;1;2;00;;2;103.7878
4;27;011;092;01;04;1;00;22;028012;044013;00;;;;;;;;103.7878
4;27;011;092;01;05;1;00;22;044013;027011;00;;;;;;;;103.7878
4;27;011;092;02;01;1;00;22;027011;011009;00;;;;;;;;103.7878
4;27;011;092;02;03;1;00;11;027012;011012;00;;;;;;;;103.7878
4;27;011;092;02;04;1;00;11;011012;027012;00;;;;;;1;;103.7878
4;27;011;092;03;01;1;00;21;027011;008034;00;2;1;1;2;00;;1;103.7878
4;27;011;092;03;02;1;00;21;008034;027011;01;2;1;2;2;00;;1;103.7878
4;27;011;092;03;03;1;01;21;027011;008034;00;2;1;1;2;00;;1;103.7878
4;27;011;092;03;04;1;00;21;008034;027011;01;2;1;2;2;00;;1;103.7878
4;27;011;092;03;05;1;01;21;027011;011014;01;1;2;2;2;00;;2;103.7878
4;27;011;092;03;06;1;01;21;011014;027011;01;2;1;2;2;00;;2;103.7878
4;27;011;093;01;01;1;00;21;027011;011009;00;1;1;3;2;02;;2;116.4230
4;27;011;093;01;02;1;00;21;027011;027011;01;1;1;1;2;00;;2;116.4230
4;27;011;093;02;01;1;04;31;027011;028002;01;;;;;;;;116.4230
4;27;011;093;02;01;2;01;32;028001;036004;02;;;;;;;;116.4230
4;27;011;093;02;02;1;02;32;036004;028002;05;;;;;;;;116.4230
4;27;011;093;02;02;2;05;31;028002;027011;04;;;;;;;;116.4230
4;27;011;093;03;01;1;05;31;027011;028002;01;;;;;;;;116.4230
4;27;011;093;03;01;2;01;32;028002;011006;05;;;;;;;;116.4230
4;27;011;093;03;02;1;05;32;011013;028001;01;;;;;;;;116.4230
4;27;011;093;03;02;2;01;31;028002;027001;05;;;;;;;;116.4230
4;27;011;093;04;01;1;00;22;027011;027013;00;;;;;;;;116.4230
4;27;011;093;04;03;1;00;11;027011;027013;00;;;;;;6;;116.4230
4;27;011;093;04;04;1;00;11;027013;027009;00;;;;;;6;;116.4230
4;27;011;093;04;05;1;00;11;027003;027003;00;;;;;;6;;116.4230
4;27;011;093;04;06;1;00;11;027013;027011;00;;;;;;1;;116.4230
4;27;014;094;01;03;1;01;21;027014;028004;01;1;2;3;2;00;;2;103.7878
4;27;014;094;01;04;1;01;21;028004;027003;01;1;2;2;2;00;;2;103.7878
4;27;014;094;01;05;1;01;21;027003;027014;01;1;3;2;2;00;;2;103.7878
4;27;014;094;02;03;1;01;22;027014;028004;01;;;;;;;;103.7878
4;27;014;094;02;04;1;01;22;028004;027003;01;;;;;;;;103.7878
4;27;014;094;02;05;1;01;22;027003;027014;01;;;;;;;;103.7878
4;27;014;094;03;01;1;00;22;027014;027012;00;;;;;;;;103.7878
4;27;014;094;03;02;1;00;22;027012;027014;00;;;;;;;;103.7878
4;27;012;096;02;01;1;00;21;027012;011009;01;1;1;4;2;00;;2;097.9456
4;27;012;096;02;02;1;01;21;011009;027012;00;1;1;1;2;00;;2;097.9456
4;27;008;097;01;01;1;00;21;027008;005019;00;1;1;2;2;00;;1;120.8380
4;27;008;097;01;02;1;00;21;005019;027008;00;1;1;2;2;00;;1;120.8380
4;27;012;099;02;01;1;00;21;017012;017009;00;2;1;3;2;01;;2;097.9456
4;27;012;099;02;02;1;00;21;011009;027012;00;2;1;1;2;00;;2;097.9456
4;27;006;101;03;01;1;02;32;027005;034006;05;;;;;;;;095.9295
4;27;006;101;03;02;1;05;32;034008;027005;02;;;;;;;;095.9295
4;27;006;101;03;03;1;02;32;027005;034006;05;;;;;;;;095.9295
4;27;006;101;03;04;1;05;32;034008;027005;02;;;;;;;;095.9295
4;27;002;103;01;01;1;00;22;027002;027004;00;;;;;;;;117.9090
4;27;002;103;01;02;1;00;22;027004;027002;00;;;;;;;;117.9090
4;27;004;105;01;01;1;00;21;027004;011009;00;1;1;3;2;02;;2;117.9090
4;27;004;105;01;02;1;00;21;011009;027004;00;1;1;2;2;01;;2;117.9090
4;27;003;107;01;01;1;01;21;027003;026003;01;1;1;3;2;00;;2;120.8380
4;27;003;107;01;02;1;01;21;026003;027003;01;1;2;2;2;00;;2;120.8380
4;27;003;107;01;03;1;01;21;027003;026003;01;1;1;3;2;00;;2;120.8380
4;27;003;107;01;04;1;01;21;026003;026007;00;1;1;3;2;02;;2;120.8380
4;27;003;107;01;05;1;00;21;026007;026007;01;1;1;2;2;00;;2;120.8380
4;27;003;108;01;01;1;03;32;027003;033002;01;;;;;;;;097.9456
4;27;003;108;01;01;2;01;31;033003;025015;03;;;;;;;;097.9456
4;27;003;108;01;02;1;03;31;025015;033003;01;;;;;;;;097.9456
4;27;003;108;01;02;2;01;32;033003;034007;03;;;;;;;;097.9456
4;27;003;108;01;03;1;03;31;034007;034009;05;;;;;;;;097.9456
4;27;003;108;01;04;1;04;32;035006;037002;01;;;;;;;;097.9456
4;27;003;108;01;04;2;01;32;037001;015007;05;;;;;;;;097.9456
4;27;003;108;01;05;1;05;32;015006;037001;01;;;;;;;;097.9456
4;27;003;108;01;05;2;01;32;037001;028009;07;;;;;;;;097.9456
4;27;003;108;01;06;1;07;32;028010;028006;01;;;;;;;;097.9456
4;27;003;108;01;06;2;01;31;028006;026003;01;;;;;;;;097.9456
4;27;003;108;01;06;3;01;32;027001;027003;03;;;;;;;;097.9456
