FICHE;SECT1;SECT2;ECH;NUMPERS;P2;P3;P4;P5;P6;P7;P8;P9;P10;Codif_PCS;P14;P15SECTEUR;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P1;P12A1;P12B1;P13A1;P12A2;P12B2;P13A2;P12A3;P12B3;P13A3;L10;L11;L12;P24A;P24B;Coef
2;61;004;009;03;1;1;17;1;1;2;0;5;0;85;2;061073;;;;5;5;5;2;5;5;1;1;3;2;1;;;;;;;15;;;5;5;170.4664
2;61;071;010;01;1;1;75;2;2;1;2;7;0;66;;;;;;4;5;4;4;4;5;2;1;5;;;;;;;;;;;;5;4;170.0869
2;61;009;012;01;2;1;37;1;1;1;2;1;0;54;2;044037;1;3;;5;5;1;3;5;5;1;1;5;;;;;;;;;;88;6;5;5;156.4993
2;61;009;012;02;2;2;36;1;1;1;5;1;0;54;2;016005;1;2;;5;5;1;5;5;5;1;1;5;;;;;;;;;;00;2;5;5;156.4993
2;61;003;014;01;2;1;81;2;2;2;1;7;0;82;;;;;;5;5;5;3;5;5;1;1;5;;;;;;;;;;;;5;5;170.0869
2;61;072;016;01;2;2;72;1;2;1;1;7;0;56;;;;;;5;5;2;1;5;4;1;1;5;;;;;;;;;;;;5;4;156.4993
2;61;072;016;02;1;1;71;2;2;1;2;7;0;55;;;;;;5;5;1;4;5;4;1;1;5;;;;;;;;;;;;5;4;156.4993
2;61;008;018;01;1;1;45;1;2;1;2;1;0;61;2;061010;1;2;;2;5;1;4;5;4;1;1;5;;;;;;;;;;98;5;5;5;125.6363
2;61;008;018;02;2;2;38;1;1;1;5;1;0;41;2;061015;1;3;;3;5;1;2;5;4;1;1;5;;;;;;;;;;06;6;4;4;125.6363
2;61;008;018;03;2;3;14;2;1;2;0;5;0;84;2;061010;;;;3;5;5;2;5;4;1;1;5;;;;;;;;;;;;5;4;125.6363
2;61;008;018;04;2;3;11;2;1;2;0;5;0;84;2;061010;;;;3;5;5;1;5;4;1;1;5;;;;;;;;;;;;4;4;125.6363
2;61;008;018;05;1;3;07;2;2;2;0;5;0;83;2;061008;;;;3;5;5;1;5;4;1;1;5;;;;;;;;;;;;5;4;125.6363
2;61;035;019;01;1;1;67;1;1;1;4;7;2;41;;;;;;5;5;2;2;5;5;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;035;019;02;2;2;67;2;2;1;1;7;0;82;;;;;;5;5;2;2;5;5;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;047;021;01;2;2;52;1;1;1;2;6;0;54;;;;;;5;5;1;2;4;4;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;047;021;02;1;1;51;1;1;1;2;1;0;61;2;061075;1;4;;5;5;1;4;4;4;2;1;5;;;;;;;;;;76;3;5;5;156.4993
2;61;009;022;01;1;1;34;1;1;1;5;1;0;47;2;013007;1;3;;4;4;1;5;5;5;1;1;5;;;;;;;;;;99;6;5;5;112.0439
2;61;009;022;02;2;2;29;1;2;2;4;8;0;82;;;;;;5;5;5;2;5;5;2;1;5;;;;;;;;;;;;5;4;112.0439
2;61;009;022;03;1;3;06;2;2;2;0;5;0;83;2;061009;;;;4;5;5;2;5;5;2;1;5;;;;;;;;;;;;5;4;112.0439
2;61;009;022;04;1;3;03;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;112.0439
2;61;056;023;01;2;1;39;1;2;1;2;1;0;61;2;061008;3;;3;5;5;4;4;5;4;1;1;5;;;;;;;;;;04;6;5;4;170.4664
2;61;056;023;02;1;3;15;1;2;2;0;5;0;85;2;968066;;;;4;2;5;5;5;4;3;2;5;;;;;;;;;;;;5;2;170.4664
2;61;056;023;03;2;3;09;2;2;2;0;5;0;83;2;061008;;;;4;5;5;4;5;5;1;1;5;;;;;;;;;;;;4;4;170.4664
2;61;079;024;01;1;1;60;1;2;1;3;7;0;61;;;;;;5;5;1;2;4;4;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;079;024;02;2;1;59;2;2;1;3;7;0;48;;;;;;5;5;1;2;4;4;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;030;025;01;2;1;55;2;2;1;5;1;0;54;2;017005;1;3;;5;5;1;5;1;1;1;1;1;2;1;;;;;;;70;82;4;5;1;170.0869
2;61;006;026;01;1;1;56;1;2;1;2;1;0;61;2;012008;3;;3;5;5;1;4;5;5;1;1;5;;;;;;;;;;92;6;5;5;125.6363
2;61;006;026;02;2;2;54;1;2;1;4;1;0;56;1;;;;;5;5;1;4;5;5;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;006;026;03;1;3;20;1;1;1;3;1;1;61;2;044012;3;;3;5;5;1;5;5;5;1;1;5;;;;;;;;;;06;4;5;5;125.6363
2;61;006;026;04;2;3;16;1;1;3;0;5;0;85;2;988413;;;;5;5;5;1;5;5;1;1;4;2;1;;;;;;;11;;;5;1;125.6363
2;61;006;026;05;1;4;14;1;2;2;0;5;0;84;2;061010;;;;5;5;5;1;5;5;1;3;5;;;;;;;;;;;;5;5;125.6363
2;61;006;026;06;1;4;09;2;2;2;0;5;0;83;2;061006;;;;1;5;5;1;5;5;1;3;5;;;;;;;;;;;;5;5;125.6363
2;61;006;029;01;1;1;74;2;2;1;2;7;0;61;;;;;;5;5;2;4;5;4;2;1;5;;;;;;;;;;;;5;5;156.4993
2;61;006;029;02;2;2;69;2;2;1;2;7;0;56;;;;;;5;5;2;2;5;4;2;1;5;;;;;;;;;;;;5;5;156.4993
2;61;072;031;01;2;1;72;1;1;1;2;7;0;54;;;;;;5;5;2;4;5;3;1;1;5;;;;;;;;;;;;5;3;170.0869
2;61;091;032;01;1;1;46;1;1;1;2;1;1;61;2;042014;1;3;;2;5;1;2;4;4;1;1;5;;;;;;;;;;02;2;5;5;125.6363
2;61;091;032;02;2;2;44;2;1;1;2;1;2;56;1;;;;;;;;;;;1;2;5;;;;;;;;;;;;;;125.6363
2;61;091;032;03;1;3;21;1;1;1;0;4;1;86;2;968224;;;;4;5;5;1;4;4;3;2;1;2;1;;;;;;;17;;;1;1;125.6363
2;61;091;032;04;1;3;15;1;1;2;0;5;0;85;2;044034;;;;4;5;5;1;4;4;1;1;3;1;1;;;;;;;;;;1;1;125.6363
2;61;091;032;05;1;3;10;2;1;2;0;5;1;83;2;061087;;;;3;5;5;1;5;4;1;1;5;;;;;;;;;;;;5;4;125.6363
2;61;066;034;01;2;1;78;2;2;1;1;7;0;55;;;;;;5;5;3;4;5;5;1;1;5;;;;;;;;;;;;5;4;170.0869
2;61;002;035;01;1;1;45;1;1;1;2;1;0;61;2;207001;2;;1;5;5;1;4;5;5;1;1;5;;;;;;;;;;81;6;5;3;170.4664
2;61;002;035;02;2;2;39;1;1;1;3;1;0;54;2;044034;2;;3;5;5;1;1;5;5;1;1;4;2;1;;;;;;;26;89;6;5;2;170.4664
2;61;002;035;03;1;3;16;1;1;2;0;5;0;84;2;061073;;;;1;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;170.4664
2;61;058;037;01;2;1;62;2;2;2;1;7;0;55;;;;;;5;5;5;3;5;5;2;1;5;;;;;;;;;;;;5;5;156.4993
2;61;058;037;02;1;3;36;1;2;1;2;2;0;56;2;061087;1;3;;4;5;1;5;5;5;1;1;5;;;;;;;;;;09;6;5;5;156.4993
2;61;077;039;01;1;1;32;1;1;1;5;1;0;47;2;991228;1;1;;5;5;1;5;4;4;1;1;5;;;;;;;;;;02;6;5;5;170.4664
2;61;077;039;02;2;2;29;1;2;1;2;8;0;61;;;;;;5;5;1;4;4;4;1;1;5;;;;;;;;;;;;5;5;170.4664
2;61;077;039;03;1;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;170.4664
2;61;039;040;01;1;1;56;1;1;1;5;1;0;36;2;700999;1;3;;5;4;1;5;5;5;3;2;5;;;;;;;;;;81;6;5;5;170.4664
2;61;039;040;02;2;2;53;1;2;1;2;8;0;61;;;;;;5;5;1;5;5;5;1;1;5;;;;;;;;;;;;5;5;170.4664
2;61;039;040;03;1;3;23;1;1;1;0;3;1;88;2;013006;1;3;;2;5;1;5;5;5;1;1;5;;;;;;;;;;;;5;4;170.4664
2;61;085;042;01;1;1;59;2;2;1;1;7;0;51;;;;;;5;5;2;4;5;5;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;085;042;02;2;2;55;2;2;1;3;6;0;56;;;;;;5;5;5;2;5;5;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;009;043;01;2;1;35;1;1;1;3;1;0;56;1;;;;;4;4;1;3;5;5;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;009;043;02;1;2;35;1;1;1;4;1;0;61;2;025005;1;2;;4;4;4;4;5;5;1;1;5;;;;;;;;;;93;3;5;5;125.6363
2;61;009;043;03;2;3;11;1;1;2;0;5;0;84;2;061010;;;;4;5;5;1;5;5;1;1;3;1;1;;;;;;;;;;1;5;125.6363
2;61;009;043;04;1;3;09;2;2;2;0;5;0;83;2;061008;;;;4;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;009;043;05;1;3;06;2;2;2;0;5;0;83;2;061010;;;;4;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;009;047;01;1;1;62;1;1;1;3;7;0;48;;;;;;5;5;1;4;5;4;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;009;047;02;2;2;57;2;1;1;7;9;0;55;;;;;;5;5;1;1;5;4;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;035;048;01;1;1;82;2;2;2;1;7;0;69;;;;;;5;4;5;3;5;5;2;1;5;;;;;;;;;;;;5;5;128.1002
2;61;035;048;02;2;2;77;2;2;2;1;7;0;82;;;;;;5;5;5;3;5;5;2;1;5;;;;;;;;;;;;5;5;128.1002
2;61;035;048;03;1;3;55;1;2;1;1;7;0;41;;;;;;2;5;1;5;5;4;1;1;5;;;;;;;;;;;;5;5;128.1002
2;61;035;048;04;1;3;37;1;2;1;2;1;0;47;2;044048;1;3;;5;5;1;4;5;5;1;1;5;;;;;;;;;;00;3;5;5;128.1002
2;61;035;049;01;1;1;58;1;2;1;1;7;0;51;;;;;;5;5;1;5;5;5;1;1;5;;;;;;;;;;;;5;5;170.4664
2;61;035;049;02;2;2;48;1;2;1;1;1;0;66;2;044040;1;3;;5;5;1;2;5;5;1;1;5;;;;;;;;;;95;2;5;5;170.4664
2;61;035;049;03;2;3;17;1;2;2;0;5;0;84;2;060013;;;;5;5;5;2;5;4;3;2;3;1;1;;;;;;;00;;;2;4;170.4664
2;61;074;050;01;1;1;43;1;1;1;2;1;0;48;2;061075;1;3;;5;5;1;5;5;5;1;1;5;;;;;;;;;;85;3;5;5;170.4664
2;61;074;050;02;2;2;43;1;2;1;2;1;0;48;2;044047;1;3;;5;5;1;2;5;5;1;1;5;;;;;;;;;;00;3;5;5;170.4664
2;61;074;050;03;1;3;14;1;1;2;0;5;0;84;2;061010;;;;1;1;5;2;5;5;1;1;3;1;1;;;;;;;;;;1;5;170.4664
2;61;071;052;01;2;1;45;1;1;1;2;1;0;61;2;061094;1;1;;5;5;1;5;5;5;2;1;5;;;;;;;;;;91;5;5;5;156.4993
2;61;071;052;02;2;3;10;1;1;2;0;5;0;83;2;061071;;;;4;5;5;4;5;5;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;088;053;01;1;1;37;1;2;1;2;2;0;61;2;999999;1;3;;3;5;1;3;5;5;1;1;5;;;;;;;;;;08;6;5;5;136.8834
2;61;088;053;02;2;2;29;1;2;1;4;6;0;66;;;;;;3;5;3;1;5;5;1;1;5;;;;;;;;;;;;5;5;136.8834
2;61;023;054;01;1;1;50;1;1;1;3;1;0;47;2;019006;1;2;;5;5;1;5;5;5;1;1;5;;;;;;;;;;77;6;5;5;170.4664
2;61;023;054;02;2;2;45;1;2;1;2;2;0;56;2;999999;1;4;;5;5;1;5;4;4;1;1;5;;;;;;;;;;79;6;5;5;170.4664
2;61;023;054;03;2;3;14;2;1;2;0;5;0;84;2;044051;;;;4;5;5;1;4;5;1;1;3;1;1;;;;;;;;;;5;5;170.4664
2;61;035;055;01;2;1;54;2;2;1;2;1;0;66;2;044003;1;3;;5;5;1;5;5;5;1;1;5;;;;;;;;;;96;3;5;5;170.0869
2;61;066;056;01;1;1;26;1;1;1;6;1;0;31;2;800013;1;1;;1;5;2;2;1;1;1;1;1;2;2;;;;;;;;07;6;5;3;170.0869
2;61;073;060;01;2;1;66;1;2;2;1;7;0;61;;;;;;5;5;5;3;5;5;1;1;5;;;;;;;;;;;;5;5;148.7680
2;61;088;061;01;1;1;53;1;2;1;2;1;0;55;2;061009;1;3;;5;5;1;5;5;3;1;1;5;;;;;;;;;;04;6;5;5;136.8834
2;61;088;061;02;2;2;50;1;2;2;2;2;1;56;2;061072;3;;3;5;5;5;1;5;3;1;1;5;;;;;;;;;;09;6;5;2;136.8834
2;61;071;063;01;1;1;83;2;2;2;1;7;0;21;;;;;;5;5;5;2;5;5;2;1;5;;;;;;;;;;;;5;5;170.0869
2;61;059;064;01;1;1;34;1;1;1;4;1;0;48;2;013006;1;3;;5;5;1;4;5;5;2;1;5;;;;;;;;;;01;3;5;5;128.1002
2;61;059;064;02;2;2;29;1;1;1;5;1;0;56;2;044044;1;2;;5;5;1;1;5;5;2;1;5;;;;;;;;;;06;6;5;5;128.1002
2;61;059;064;03;2;3;02;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;128.1002
2;61;059;064;04;2;3;01;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;128.1002
2;61;009;065;01;1;1;71;2;2;1;1;7;0;22;;;;;;5;5;1;5;5;5;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;009;065;02;2;2;71;2;2;2;1;7;0;55;;;;;;5;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;079;066;01;2;1;34;1;2;2;2;2;0;55;2;044038;3;;3;5;5;5;4;5;5;1;1;1;2;1;;;;;;;30;02;4;5;1;170.4664
2;61;079;066;02;2;3;13;1;2;2;0;5;0;84;2;044039;;;;5;5;5;4;5;5;1;1;1;2;1;;;;;;;32;;;5;1;170.4664
2;61;079;066;03;2;3;09;2;2;2;0;5;0;83;2;061079;;;;5;5;5;4;5;5;1;1;5;;;;;;;;;;;;5;5;170.4664
2;61;088;067;01;2;1;48;1;2;1;4;1;0;46;2;061071;1;4;;5;5;1;5;4;4;1;1;5;;;;;;;;;;80;6;5;4;170.4664
2;61;088;067;02;1;2;45;1;1;1;7;1;0;61;2;061035;1;2;;5;5;1;5;4;4;1;1;5;;;;;;;;;;89;4;5;5;170.4664
2;61;088;067;03;2;3;17;1;1;3;0;5;0;85;2;044038;;;;5;5;5;2;3;3;1;1;4;2;1;;;;;;;40;;;5;1;170.4664
2;61;066;068;01;1;1;38;1;1;1;5;1;0;36;2;988451;1;3;;5;5;1;5;5;5;1;1;5;;;;;;;;;;09;6;5;5;125.6363
2;61;066;068;02;2;2;36;1;1;1;6;1;0;54;2;014005;1;2;;5;5;1;5;5;5;1;1;5;;;;;;;;;;06;5;5;5;125.6363
2;61;066;068;03;2;3;08;2;2;2;0;5;0;83;2;061064;;;;5;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;066;068;04;1;3;05;2;2;2;0;5;0;83;2;061064;;;;5;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;066;068;05;1;3;05;2;2;2;0;5;0;83;2;061064;;;;5;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;041;069;01;1;1;73;2;2;1;2;7;0;61;;;;;;5;5;2;5;5;5;2;1;5;;;;;;;;;;;;5;5;156.4993
2;61;041;069;02;2;2;71;2;2;2;1;7;0;82;;;;;;5;5;5;2;5;5;2;1;5;;;;;;;;;;;;5;5;156.4993
2;61;081;070;01;1;1;47;1;1;1;6;1;0;23;2;010029;1;3;;2;5;1;5;4;5;1;1;5;;;;;;;;;;88;6;5;4;128.1002
2;61;081;070;02;2;2;46;1;1;1;6;8;0;82;;;;;;3;5;1;1;4;4;1;1;5;;;;;;;;;;;;5;4;128.1002
2;61;081;070;03;2;3;16;1;1;2;0;5;0;85;2;031001;;;;2;5;5;1;1;1;1;1;1;1;1;;;;;;;;;;5;1;128.1002
2;61;081;070;04;2;3;14;1;1;2;0;5;0;84;2;033002;;;;2;5;5;1;1;1;1;1;1;1;1;;;;;;;;;;5;1;128.1002
2;61;035;071;01;1;1;61;2;2;1;2;7;0;21;;;;;;5;5;1;2;4;4;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;035;071;02;1;3;24;1;1;1;4;1;0;21;2;044023;1;3;;5;5;1;5;5;5;1;1;5;;;;;;;;;;06;6;5;5;156.4993
2;61;060;072;01;1;1;63;1;1;1;7;2;0;;2;061061;1;2;;5;5;1;4;5;5;1;1;5;;;;;;;;;;99;6;5;4;156.4993
2;61;060;072;02;2;2;61;1;1;1;7;7;0;56;;;;;;5;5;1;3;5;5;2;1;5;;;;;;;;;;;;5;4;156.4993
2;61;074;074;01;1;1;63;2;2;1;2;7;0;48;;;;;;4;5;1;2;5;4;1;1;5;;;;;;;;;;;;5;4;170.4664
2;61;074;074;02;2;2;61;1;1;1;2;7;0;46;;;;;;4;5;1;2;5;4;1;1;5;;;;;;;;;;;;5;4;170.4664
2;61;074;074;03;1;3;30;2;1;1;6;6;0;36;;;;;;5;5;1;5;5;5;1;1;5;;;;;;;;;;;;5;4;170.4664
2;61;026;075;01;2;1;65;2;2;2;1;7;0;61;;;;;;5;5;5;3;5;5;1;1;5;;;;;;;;;;;;5;4;170.0869
2;61;027;077;01;1;1;69;2;2;1;2;7;0;21;;;;;;5;5;2;5;5;4;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;027;077;02;2;2;66;2;2;1;2;7;0;54;;;;;;5;5;5;2;5;4;1;1;5;;;;;;;;;;;;5;5;156.4993
2;61;039;078;01;2;1;34;1;1;1;4;2;0;51;2;012007;1;3;;5;5;1;5;5;5;1;1;5;;;;;;;;;;06;3;5;5;128.1002
2;61;039;078;02;1;2;33;1;1;1;6;1;0;36;2;039013;1;3;;5;3;1;5;5;5;1;1;5;;;;;;;;;;07;2;5;5;128.1002
2;61;039;078;03;2;3;06;2;2;2;0;5;0;83;2;061039;;;;5;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;128.1002
2;61;039;078;04;2;3;03;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;128.1002
2;61;085;081;01;2;2;43;1;2;1;2;1;0;55;2;044001;1;3;;4;5;1;2;5;4;1;1;5;;;;;;;;;;09;3;4;4;128.1002
2;61;085;081;02;1;1;40;1;2;1;2;1;0;47;2;061094;1;3;;4;5;1;4;5;4;1;1;5;;;;;;;;;;88;3;4;4;128.1002
2;61;085;081;03;1;3;13;1;1;2;0;5;0;84;2;061010;;;;1;5;5;2;5;3;1;1;3;1;1;;;;;;;;;;3;4;128.1002
2;61;085;081;04;1;3;10;2;1;2;0;5;0;83;2;061084;;;;1;5;5;2;4;4;1;1;5;;;;;;;;;;;;4;4;128.1002
2;61;055;082;01;2;1;79;2;2;2;2;7;0;61;;;;;;5;5;5;2;5;5;1;1;5;;;;;;;;;;;;5;4;156.4993
2;61;055;082;02;1;2;70;2;2;1;7;7;0;21;;;;;;3;5;2;5;5;5;1;1;5;;;;;;;;;;;;5;4;156.4993
2;61;035;083;01;1;1;48;1;1;1;5;1;0;55;2;011013;1;3;;2;5;1;3;5;4;1;1;5;;;;;;;;;;05;5;5;4;128.1002
2;61;035;083;02;2;2;44;1;1;1;7;8;0;61;;;;;;4;5;2;2;5;4;1;1;5;;;;;;;;;;;;5;5;128.1002
2;61;035;083;03;1;3;14;2;1;2;0;5;0;84;2;044051;;;;2;5;5;2;5;5;1;1;3;1;1;;;;;;;;;;1;4;128.1002
2;61;035;083;04;1;3;12;2;1;2;0;5;0;84;2;044051;;;;2;5;5;2;5;5;1;1;3;1;1;;;;;;;;;;1;4;128.1002
2;61;088;084;01;1;1;56;1;2;1;2;1;0;61;2;007007;1;2;;4;5;1;5;5;5;1;1;5;;;;;;;;;;92;3;5;5;125.6363
2;61;088;084;02;2;2;47;1;2;1;7;1;0;55;2;007004;1;3;;4;5;1;4;5;4;1;1;5;;;;;;;;;;99;6;5;4;125.6363
2;61;088;084;03;2;3;11;2;2;2;0;5;0;84;2;061010;;;;2;5;5;1;5;4;1;1;3;1;1;;;;;;;;;;3;5;125.6363
2;61;088;084;04;2;3;10;2;2;2;0;5;0;83;2;061058;;;;2;5;5;1;5;4;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;088;084;05;2;3;09;2;2;2;0;5;0;83;2;061058;;;;2;5;5;1;5;4;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;088;084;06;2;3;08;2;2;2;0;5;0;83;2;061058;;;;2;5;5;1;5;4;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;044;085;01;1;1;40;1;1;1;5;1;0;32;2;041015;1;1;;3;2;1;4;5;5;1;1;5;;;;;;;;;;08;3;5;5;170.0869
2;61;031;086;01;1;1;45;1;1;1;3;1;0;48;2;043018;1;3;;4;5;1;2;5;4;1;1;5;;;;;;;;;;00;3;5;4;170.4664
2;61;031;086;02;2;2;43;1;2;1;7;1;0;54;2;061031;3;;1;4;5;1;1;5;4;1;1;5;;;;;;;;;;81;6;5;4;170.4664
2;61;031;086;03;2;3;13;1;2;2;0;5;0;84;2;061010;;;;4;5;5;1;5;4;1;1;3;2;1;;;;;;;;;;1;4;170.4664
2;61;010;087;01;1;1;43;1;1;1;3;1;0;54;2;030001;1;3;;4;2;1;4;5;4;1;1;5;;;;;;;;;;90;2;5;5;156.4993
2;61;010;087;02;1;3;13;1;1;2;0;5;0;84;2;061010;;;;1;5;5;1;5;4;1;1;5;;;;;;;;;;;;4;4;156.4993
2;61;088;088;01;1;1;39;1;1;1;6;1;0;32;2;056011;1;1;;5;5;1;5;5;5;1;1;5;;;;;;;;;;98;3;5;5;170.4664
2;61;088;088;02;2;2;30;1;2;1;7;1;1;55;2;044018;1;3;;5;5;1;4;5;5;1;1;5;;;;;;;;;;01;3;5;5;170.4664
2;61;088;088;03;2;3;09;2;2;2;0;5;0;83;2;061079;;;;5;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;5;170.4664
2;61;088;090;01;1;1;41;1;1;1;6;1;0;41;2;028002;1;3;;5;5;1;5;4;4;1;1;5;;;;;;;;;;94;3;5;5;125.6363
2;61;088;090;02;2;2;39;1;1;1;6;2;0;41;2;061087;1;2;;2;5;1;4;4;4;1;1;5;;;;;;;;;;94;6;5;5;125.6363
2;61;088;090;03;2;3;13;1;1;2;0;5;0;84;2;044038;;;;2;5;5;1;4;4;1;1;4;1;1;;;;;;;;;;5;1;125.6363
2;61;088;090;04;1;3;11;2;1;2;0;5;0;83;2;061089;;;;1;5;5;1;4;4;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;088;090;05;1;3;07;2;2;2;0;5;0;83;2;061089;;;;1;5;5;1;4;4;1;1;5;;;;;;;;;;;;5;5;125.6363
2;61;056;093;01;1;1;41;2;2;1;3;6;0;21;;;;;;5;5;1;4;5;4;1;1;5;;;;;;;;;;;;5;5;170.0869
2;61;026;095;01;1;2;67;2;1;1;7;7;0;41;;;;;;5;5;1;3;5;5;2;1;5;;;;;;;;;;;;5;5;156.4993
2;61;026;095;02;2;1;61;1;1;1;2;1;0;54;2;031010;1;2;;5;5;1;3;5;5;1;1;5;;;;;;;;;;69;6;5;5;156.4993
2;61;065;097;01;2;1;28;1;2;1;3;1;0;51;2;061065;2;;3;4;5;2;4;5;5;1;1;5;;;;;;;;;;04;4;5;5;170.0869
2;61;035;099;01;1;1;51;1;1;1;5;1;0;55;2;061035;1;2;;4;5;1;4;5;4;1;1;5;;;;;;;;;;00;2;5;4;128.1002
2;61;035;099;02;2;2;42;1;2;1;3;1;0;56;2;061035;1;2;;5;5;1;4;5;4;1;1;5;;;;;;;;;;07;2;5;5;128.1002
2;61;035;099;03;2;3;19;1;1;1;0;4;0;86;2;036013;3;;1;5;5;2;4;5;4;1;1;5;;;;;;;;;;;;5;4;128.1002
2;61;035;099;04;2;3;13;1;1;2;0;5;0;84;2;044051;;;;4;5;5;1;5;4;1;1;3;1;1;;;;;;;00;;;5;5;128.1002
2;61;009;100;01;2;1;31;1;1;1;5;1;0;48;2;061094;1;3;;5;5;1;4;5;4;1;1;5;;;;;;;;;;99;5;5;4;170.0869
2;61;012;101;01;1;1;32;1;1;1;4;1;0;21;2;061008;1;2;;5;5;1;4;5;5;1;1;5;;;;;;;;;;97;6;5;5;156.4993
2;61;012;101;02;2;2;29;1;1;1;4;1;0;55;2;061010;1;2;;5;5;1;4;5;5;1;1;5;;;;;;;;;;03;5;5;5;156.4993
2;61;011;102;01;1;1;50;1;2;1;2;1;0;69;2;061025;1;3;;5;4;1;4;5;5;1;1;5;;;;;;;;;;95;6;5;5;156.4993
2;61;011;102;02;1;3;23;1;1;1;2;6;0;89;;;;;;4;4;1;4;5;4;2;1;5;;;;;;;;;;;;4;4;156.4993
2;62;025;001;01;1;1;64;1;2;1;2;7;0;36;;;;;;4;5;1;4;5;5;1;1;5;;;;;;;;;;;;5;4;085.4119
2;62;025;001;02;2;2;62;2;2;1;1;7;0;56;;;;;;4;5;5;1;5;5;1;1;5;;;;;;;;;;;;5;4;085.4119
2;62;024;010;01;1;1;25;1;1;1;4;1;0;51;2;062024;3;;2;5;5;1;2;5;3;1;1;5;;;;;;;;;;06;4;5;3;121.7829
2;62;012;016;01;1;1;71;1;1;1;5;7;0;36;;;;;;2;5;5;5;5;5;1;1;5;;;;;;;;;;;;5;5;085.4119
2;62;012;016;02;1;2;71;1;1;1;1;7;0;54;;;;;;2;5;1;5;5;5;1;2;5;;;;;;;;;;;;5;5;085.4119
2;62;014;017;01;2;1;52;1;1;1;6;8;0;56;;;;;;2;5;2;3;4;4;1;1;5;;;;;;;;;;;;4;4;076.7025
2;62;014;017;02;1;2;50;1;2;1;4;1;0;61;2;062040;1;2;;4;5;1;4;4;4;1;1;5;;;;;;;;;;90;3;4;4;076.7025
2;62;014;017;03;2;3;24;1;1;1;0;4;0;88;2;011013;;;;;;;;;;3;2;1;2;1;;;;;;;25;;;;;076.7025
2;62;014;017;04;1;3;21;1;1;1;0;4;0;87;2;011013;;;;;;;;;;3;2;1;2;1;;;;;;;25;;;;;076.7025
2;62;014;017;05;1;3;16;2;1;2;0;5;0;85;2;062009;;;;;;5;;;;1;2;5;;;;;;;;;;;;;;076.7025
2;62;020;018;01;2;1;60;2;1;1;3;7;0;32;;;;;;5;5;1;4;4;5;1;1;5;;;;;;;;;;;;5;4;034.2470
2;62;010;019;01;1;1;30;1;1;1;6;1;0;36;2;019009;1;1;;5;5;1;5;5;5;1;1;5;;;;;;;;;;08;6;5;5;085.4119
2;62;010;019;02;2;1;28;1;1;1;6;6;0;36;;;;;;5;5;1;3;5;5;1;2;5;;;;;;;;;;;;5;4;085.4119
2;62;009;023;01;1;1;33;1;1;1;6;1;0;41;2;968082;1;3;;5;5;1;5;5;5;1;1;5;;;;;;;;;;09;3;5;5;085.4119
2;62;009;023;02;2;2;24;1;1;1;7;6;0;46;;;;;;2;5;2;5;4;5;1;1;5;;;;;;;;;;;;5;5;085.4119
2;62;006;026;01;1;1;28;1;1;1;4;1;0;82;2;062006;3;;3;5;5;1;1;5;5;2;1;5;;;;;;;;;;06;2;5;5;121.7829
2;62;009;027;01;2;1;41;1;1;1;5;1;0;41;2;062010;3;;1;5;5;4;1;5;5;1;1;5;;;;;;;;;;91;5;5;5;085.4119
