FICHE;DATEJJ;DATEMM;DATEAA;SECT1;SECT2;ECH;JOURSEM_DEP;M1;M2;M3;M4;M5;M6;M7A1 ;M8A1;M9A1;M10A1;M11A1 ;M12A1 ;M13A1 ;M7A2 ;M8A2;M9A2;M10A2;M11A2 ;M12A2 ;M13A2 ;M7A3 ;M8A3;M9A3;M10A3;M11A3 ;M12A3 ;M13A3 ;M7A4 ;M8A4;M9A4;M10A4;M11A4 ;M12A4 ;M13A4 ;Coef;L1 ;L2 ;L3 ;L4 ;L5A1 ;L32A1 ;L5A2;L32A2 ;L5A3 ;L32A3 ;L5A4 ;L32A4 ;L6 ;L7 ;L8 ;L9 ;L31 ;R1 ;R2 ;R3 ;R4 
1;14;03;09;02;019;026;5;1;1;1;2;1;2;1;3;2007;06;1;1;2;1;3;2008;11;1;1;2;;;;;;;;;;;;;;;049.5695;1;;3;2004;2008;2;2008;2;;;;;3;4;;;11;;;;
1;13;02;09;02;011;027;4;1;2;1;2;1;1;1;3;2004;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;043.1919;1;30;2;2006;2005;2;;;;;;;2;2;1;4;11;;;;
1;11;02;09;02;004;028;2;1;1;1;1;1;2;1;3;2003;08;1;1;2;1;3;1998;08;1;1;2;;;;;;;;;;;;;;;043.1919;1;;2;1991;2004;2;1998;2;;;;;2;1;1;3;11;;;;
1;13;02;09;02;019;030;4;1;1;1;2;1;2;1;1;2000;05;1;1;2;1;1;1993;07;1;1;2;;;;;;;;;;;;;;;043.1919;1;;2;1987;2000;2;2008;2;;;;;1;4;;;11;;;;
1;13;03;09;02;019;031;4;1;1;1;1;1;2;1;3;2005;09;1;1;2;1;6;2007;04;1;2;2;;;;;;;;;;;;;;;049.5695;1;;3;1994;2005;2;2007;2;;;;;4;4;;;09;;;;
1;14;03;09;02;016;033;5;1;1;1;1;1;2;1;3;2000;05;1;1;2;1;1;2003;06;1;1;2;;;;;;;;;;;;;;;049.5695;1;;2;1985;2000;2;2003;2;;;;;2;3;;;06;;;;
1;17;03;09;02;010;034;1;1;1;1;2;2;1;1;1;1995;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;1;1975;1995;2;;;;;;;2;2;2;;04;;;;
1;17;03;09;02;005;042;1;1;6;1;1;2;1;1;1;1999;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;043.1919;1;;1;1999;2007;2;;;;;;;1;2;;;07;;;;
1;19;03;09;02;020;043;3;1;1;1;1;1;2;1;1;2003;05;1;1;2;1;1;1996;05;1;1;2;;;;;;;;;;;;;;;043.1919;1;;4;1995;2003;2;1996;2;;;;;2;2;1;4;11;;;;
1;18;03;09;02;003;045;2;1;1;1;1;1;2;1;3;2005;08;1;1;2;1;3;1997;07;1;1;2;;;;;;;;;;;;;;;043.1919;1;;2;1991;2006;2;2000;2;;;;;3;2;1;3;08;;;000300;000500
1;21;02;09;02;016;046;5;3;1;1;1;1;3;1;3;2007;06;2;1;2;1;3;2006;05;2;1;2;1;1;2008;05;1;1;2;;;;;;;;049.5695;1;;3;1999;2007;2;2005;2;2008;2;;;5;3;;;09;;;000300;
1;12;03;09;02;007;047;3;1;2;1;1;2;1;1;3;1994;09;1;1;2;;;;;;;;;;;;;;;;;;;;;;043.1919;1;07;4;2007;1995;2;;;;;;;2;1;1;4;04;000500;;;
1;17;03;09;02;015;048;1;1;1;1;1;1;2;1;3;2009;06;1;1;2;1;1;1985;09;1;2;2;;;;;;;;;;;;;;;049.5695;1;;2;1974;2009;2;1985;2;;;;;3;2;1;4;11;;;000320;000429
1;13;03;09;02;019;050;4;1;1;1;1;1;2;1;1;1997;08;1;1;2;1;1;2002;05;1;1;2;;;;;;;;;;;;;;;049.5695;1;;2;1995;2001;2;2004;2;;;;;4;4;1;2;11;;;;
1;13;03;09;02;007;051;4;1;1;1;1;1;1;1;3;2006;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;043.1919;1;;2;1972;2006;2;;;;;;;1;2;2;;11;;;;
1;10;04;09;02;007;052;4;2;6;1;1;1;3;1;3;1996;05;1;1;2;1;3;2005;06;1;1;2;3;3;2006;05;3;1;2;;;;;;;;043.1919;1;;4;2009;1999;2;2005;2;2007;2;;;3;1;1;4;11;;;;
1;24;03;09;02;015;055;1;3;4;1;1;1;2;1;1;2004;05;1;1;2;1;1;2007;07;1;1;2;;;;;;;;;;;;;;;044.8401;1;;3;2000;2004;2;2007;2;;;;;2;3;1;4;11;;;;
1;14;03;09;02;005;056;5;1;4;1;2;1;2;1;3;2007;10;1;1;2;3;1;1998;05;1;2;2;;;;;;;;;;;;;;;043.1919;1;;1;2005;2007;2;2006;2;;;;;2;3;1;4;11;;;;
1;06;05;09;02;004;058;2;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;2;1972;;;;;;;;;0;1;1;4;04;;;000200;
1;29;05;09;02;002;059;4;2;4;1;1;1;2;1;1;2001;05;1;2;2;1;3;2003;07;1;2;2;;;;;;;;;;;;;;;049.5695;1;;0;2005;2008;2;2006;2;;;;;5;2;1;4;08;;000700;000200;000090
1;10;03;09;02;007;060;1;1;1;1;1;2;2;1;1;1996;07;1;1;2;1;1;1965;05;1;1;2;;;;;;;;;;;;;;;043.1919;2;;4;1986;1996;2;1965;2;;;;;3;2;1;4;07;;;000100;
1;10;04;09;02;016;062;4;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;3;1959;;;;;;;;;0;2;2;;11;;;;
1;11;06;09;02;007;063;3;2;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;1;1968;;;;;;;;;0;1;2;;03;;;;
1;24;03;09;02;004;064;1;1;1;1;1;1;1;1;3;2004;08;1;1;2;;;;;;;;;;;;;;;;;;;;;;043.1919;1;;1;1975;2005;2;;;;;;;3;1;1;2;11;;;;
1;24;03;09;02;009;065;1;1;1;1;1;1;4;1;3;2006;13;1;1;2;1;1;2006;04;1;1;2;1;1;2000;06;1;1;2;1;3;2007;05;3;1;2;049.5695;1;;4;1980;2006;2;2006;2;2001;2;2007;2;3;3;;;09;;;000500;000463
1;07;04;09;02;010;068;1;1;1;1;1;2;2;1;1;1993;07;1;1;2;1;1;2009;05;1;1;2;;;;;;;;;;;;;;;043.1919;1;;2;1973;2001;2;2009;2;;;;;1;4;;;11;;;000400;
1;11;03;09;02;004;069;2;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;044.7686;2;;2;1975;;;;;;;;;1;1;1;4;02;;;000210;
1;18;03;09;02;002;075;2;1;1;1;2;1;1;1;3;2006;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;043.1919;1;;4;2002;2006;2;;;;;;;3;3;;;03;;;;
1;12;03;09;02;016;077;3;1;2;1;2;2;1;1;1;1994;05;1;2;2;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;0;2006;2007;2;;;;;;;2;2;1;4;11;;;;
1;13;03;09;02;002;079;4;1;6;1;1;1;1;1;3;1997;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;049.5695;1;;1;1995;1997;2;;;;;;;4;4;;;11;;;;
1;31;03;09;02;015;080;1;4;1;1;2;1;1;1;3;1995;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;2;2003;1995;2;;;;;;;1;4;;;06;;;000200;
1;08;04;09;02;009;081;2;1;3;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;006.8305;1;;1;2008;;;;;;;;;0;2;1;3;02;;000500;000050;
1;15;04;09;02;019;083;2;1;1;1;2;1;1;1;1;1994;11;1;1;2;;;;;;;;;;;;;;;;;;;;;;049.5695;1;;2;2001;2008;2;;;;;;;4;4;;;11;;;;
1;03;04;09;02;019;085;4;1;1;1;2;1;2;1;1;1998;05;1;1;2;1;1;2004;08;1;1;2;;;;;;;;;;;;;;;043.1919;1;;2;1969;2000;2;2005;2;;;;;3;4;;;11;;;000310;000250
1;31;03;09;02;016;087;1;3;2;1;1;1;2;1;1;2009;04;1;1;2;1;3;2007;07;1;1;2;;;;;;;;;;;;;;;043.1919;1;10;2;2005;2009;2;2007;2;;;;;0;4;;;11;;;;
1;08;05;09;02;015;088;4;1;2;1;1;1;4;1;1;1989;07;1;1;2;1;3;2006;07;1;1;2;1;1;1987;16;1;1;2;1;1;2009;11;2;1;2;049.5695;1;20;4;2006;2000;2;2007;2;2008;2;2009;2;4;3;;;08;001600;;000300;
1;26;03;09;02;004;089;3;1;2;1;2;1;2;1;3;2001;09;1;1;2;1;3;2007;07;1;1;2;;;;;;;;;;;;;;;044.8401;1;15;2;1995;2001;2;2007;2;;;;;0;2;1;4;09;001500;;001000;
1;25;03;09;02;007;090;2;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;0;1930;;;;;;;;;0;2;1;4;04;;;000250;
1;26;03;09;02;007;091;3;3;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;1;2007;;;;;;;;;1;1;1;4;04;;000485;000070;
1;03;04;09;02;010;092;4;;1;1;1;1;2;1;3;2000;06;1;1;2;1;3;2008;04;1;1;2;;;;;;;;;;;;;;;043.1919;;;4;1980;2000;2;2008;2;;;;;3;2;2;;07;;;000120;000100
1;08;04;09;02;010;093;2;2;2;1;2;1;2;1;1;1998;06;1;1;2;1;3;2000;08;1;1;2;;;;;;;;;;;;;;;043.1919;1;18;2;1999;1999;2;2003;2;;;;;2;3;;;07;001290;;000300;
1;07;04;09;02;010;094;1;1;1;1;1;1;3;1;3;2009;06;1;1;2;1;3;2008;09;1;1;2;1;3;1987;04;1;1;2;;;;;;;;049.5695;1;;3;1987;2009;2;2008;2;1987;2;;;2;3;;;08;;;001300;
1;31;03;09;02;015;095;1;2;1;1;1;2;1;1;1;2008;04;1;1;2;;;;;;;;;;;;;;;;;;;;;;044.7686;2;;2;1969;2008;2;;;;;;;1;3;;;11;;;000300;
1;08;04;09;02;007;096;2;1;2;1;2;1;1;1;3;2003;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;043.1919;1;15;4;1999;2003;2;;;;;;;2;1;1;4;08;001200;;000350;
1;30;05;09;02;002;097;5;2;1;1;1;1;2;1;3;2007;08;1;1;2;1;3;2008;05;2;1;2;;;;;;;;;;;;;;;044.8401;1;;4;1987;2007;2;2008;2;;;;;6;2;2;;08;;;000120;
1;03;04;09;02;005;098;4;2;2;1;1;1;2;1;1;1997;05;1;1;2;1;3;2001;10;1;1;2;;;;;;;;;;;;;;;057.9820;2;15;4;2000;2006;2;2002;2;;;;;5;3;;;11;;;;
1;08;04;09;02;007;100;2;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;1;1968;;;;;;;;;0;1;2;;04;;;000300;
1;26;03;09;02;009;103;3;1;1;1;1;1;3;1;3;2007;14;1;1;2;1;1;2004;06;1;1;2;1;3;2008;18;2;1;2;;;;;;;;044.8401;1;;3;1980;2008;2;2005;2;2008;2;;;4;4;;;11;;;;
1;18;04;09;02;005;108;5;4;4;1;1;1;2;1;3;2007;06;1;1;2;1;3;2004;07;1;1;2;;;;;;;;;;;;;;;043.1919;1;;2;2008;2009;2;2007;2;;;;;1;3;;;11;;;;
1;13;05;09;02;016;109;2;2;1;1;2;2;2;1;1;1988;06;1;1;2;1;1;2003;05;1;1;2;;;;;;;;;;;;;;;043.1919;1;;2;1980;2003;2;2007;2;;;;;2;3;;;01;;;000300;
1;07;05;09;02;010;110;3;1;4;1;2;1;2;1;1;1989;04;1;2;2;1;3;1995;07;1;1;2;;;;;;;;;;;;;;;049.5695;1;;1;2008;2007;2;2005;2;;;;;5;3;;;07;;000700;000300;
1;08;05;09;02;020;111;4;1;1;1;1;2;2;1;3;2006;08;1;1;2;1;1;1986;04;1;2;2;;;;;;;;;;;;;;;043.1919;1;;1;1959;2006;2;2005;2;;;;;1;;;;11;;;;
1;08;04;09;02;004;112;2;1;1;1;1;1;3;1;1;2003;06;1;1;2;1;3;2000;07;1;1;2;1;3;2001;06;1;1;2;;;;;;;;049.5695;1;;3;1986;2003;2;2000;2;2008;2;;;4;3;;;09;;;000410;000301
1;07;04;09;02;007;113;1;1;1;1;1;2;1;4;6;2001;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;1;1970;2004;2;;;;;;;1;2;1;4;02;;;000240;
1;09;04;09;02;016;114;3;3;4;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;044.7686;1;;0;2003;;;;;;;;;0;2;1;2;03;;000450;000050;
1;18;04;09;02;015;115;5;3;4;1;2;2;2;1;1;1999;04;1;1;2;1;1;2008;08;1;1;2;;;;;;;;;;;;;;;043.1919;1;;1;1974;1999;2;2008;2;;;;;4;2;1;4;06;;000180;000220;
1;06;02;09;03;012;001;4;2;1;1;1;1;1;1;3;2008;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;076.9660;2;;2;1974;2008;2;;;;;;;0;3;;;05;;;000250;
1;03;02;09;03;013;002;1;1;2;1;1;1;2;1;3;2005;09;1;1;2;1;1;2001;07;1;1;2;;;;;;;;;;;;;;;085.2198;2;15;3;2002;2008;2;2001;2;;;;;4;3;;;09;002000;;000300;
1;05;02;09;03;020;003;3;3;1;1;1;1;2;1;3;2006;06;1;1;2;1;3;2007;04;1;1;2;;;;;;;;;;;;;;;074.2553;2;;3;2002;2007;2;2007;2;;;;;2;2;1;4;07;;;000250;
1;05;02;09;03;006;005;3;1;2;1;1;1;2;1;3;2003;05;1;1;2;1;3;1994;06;1;1;2;;;;;;;;;;;;;;;077.0890;1;25;2;2006;2003;2;1995;2;;;;;3;3;;;08;001250;;000170;000430
1;10;03;09;03;013;007;1;2;2;1;1;1;2;1;3;2003;07;1;2;2;1;3;2007;05;3;2;2;;;;;;;;;;;;;;;077.0890;2;30;1;2008;2004;2;2007;2;;;;;2;2;1;4;08;001100;;000200;
1;07;02;09;03;005;008;5;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;074.2553;1;;2;1940;;;;;;;;;0;3;;;02;;;000150;
1;04;02;09;03;002;009;2;1;6;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;076.9660;1;;2;1971;;;;;;;;;0;3;;;03;;;000100;
1;11;02;09;03;011;010;2;1;2;1;1;1;3;1;3;2001;08;1;1;2;1;3;1995;07;3;2;2;1;1;1995;04;1;2;2;;;;;;;;077.0890;2;17;4;2005;2001;2;2003;2;2005;2;;;4;4;;;08;001000;;000300;
1;19;03;09;03;016;011;3;1;4;1;1;1;1;1;1;2003;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;077.0890;1;;2;1998;2003;2;;;;;;;2;3;;;04;;000380;000100;
1;11;02;09;03;024;013;2;1;1;1;1;2;1;1;;;;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.2553;1;;1;1972;;2;;;;;;;0;2;2;;11;;000150;;
1;06;02;09;03;023;014;4;2;2;1;1;1;2;1;3;;;1;2;2;1;3;;;2;2;2;;;;;;;;;;;;;;;085.2198;2;20;1;2004;;2;;2;;;;;5;3;;;11;;;;
1;05;02;09;03;021;015;3;1;6;1;2;2;2;1;3;1998;05;1;1;2;1;1;1989;07;1;1;2;;;;;;;;;;;;;;;074.2553;1;;2;1942;2005;2;1993;2;;;;;2;3;;;04;;;000050;
1;11;02;09;03;010;016;2;1;2;1;1;1;2;1;1;1999;05;1;1;2;1;3;2008;08;1;1;2;;;;;;;;;;;;;;;085.2198;2;15;3;2004;1999;2;2008;2;;;;;6;3;;;08;001100;;000280;
1;16;05;09;03;006;018;5;1;2;1;1;2;2;1;1;1994;05;1;1;2;1;1;1995;09;1;1;2;;;;;;;;;;;;;;;085.2198;1;15;4;2003;1994;2;1997;2;;;;;3;3;;;11;001000;;000200;
1;31;03;09;03;008;024;1;1;1;1;1;2;1;3;3;2001;10;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.2553;2;;2;1970;2004;2;;;;;;;0;3;;;04;;;000040;
1;13;03;09;03;023;025;4;1;1;1;1;1;1;1;3;2008;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;076.9660;1;;3;1970;2008;2;;;;;;;1;2;2;;11;;;000450;
1;14;03;09;03;015;026;5;1;2;1;1;1;2;1;3;1998;06;1;1;2;1;3;2006;05;1;1;2;;;;;;;;;;;;;;;077.0890;2;15;3;2001;1998;2;2006;2;;;;;3;1;1;4;06;000600;;000400;000300
1;18;02;09;03;021;027;2;2;2;1;1;1;2;1;3;2007;06;1;1;2;1;4;2001;14;1;1;2;;;;;;;;;;;;;;;077.0890;1;25;3;2007;2007;2;2008;2;;;;;2;1;1;2;08;002200;;000280;000800
1;12;03;09;03;007;028;3;1;2;1;1;1;2;1;3;1992;06;1;1;2;1;1;2001;07;1;1;2;;;;;;;;;;;;;;;085.2198;2;20;2;1990;1998;2;2007;2;;;;;5;2;2;;07;000830;;000300;
1;12;03;09;03;020;029;3;3;6;1;1;1;1;1;1;2005;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.2553;3;;0;2008;2006;2;;;;;;;0;2;1;4;05;;;000300;
1;21;02;09;03;023;030;5;1;2;1;1;1;2;1;1;2001;05;1;1;2;1;3;2007;08;2;1;2;;;;;;;;;;;;;;;077.0890;2;15;2;1998;2001;2;2007;2;;;;;3;3;;;09;001250;;000200;
1;24;03;09;03;004;031;1;4;4;1;1;1;1;1;3;1995;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;076.9660;1;;1;1996;2001;2;;;;;;;0;2;1;4;11;;;;
1;17;02;09;03;013;032;1;3;4;1;1;1;2;1;3;2008;08;1;1;2;1;3;2008;06;1;1;2;;;;;;;;;;;;;;;074.2553;2;;2;2000;2008;2;2008;2;;;;;4;4;;;06;;000750;000050;
1;10;02;09;03;007;033;1;1;1;1;1;1;1;1;1;2001;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.2553;2;;3;1979;2001;2;;;;;;;2;2;2;;08;;;000150;
1;18;02;09;03;008;034;2;1;2;1;1;2;1;1;3;2004;08;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.2553;1;;4;1963;2009;2;;;;;;;2;2;2;;11;;;;
1;19;02;09;03;015;035;3;1;2;1;1;1;3;1;1;2000;07;1;1;2;3;3;2008;;1;1;2;1;1;1998;07;1;1;2;;;;;;;;085.2198;1;;4;1977;2003;2;2008;2;2008;2;;;3;2;2;;04;;;000200;
1;18;02;09;03;003;036;2;1;2;1;1;2;3;1;1;1997;07;1;1;2;1;1;2002;09;1;1;2;1;1;1988;08;1;1;2;;;;;;;;074.2553;1;;4;1982;2000;2;2004;2;1989;2;;;1;4;;;05;;;000100;
1;14;02;09;03;009;039;5;1;2;1;2;1;2;1;1;2008;09;1;1;2;1;3;2006;07;2;1;2;;;;;;;;;;;;;;;085.2198;2;20;3;2003;2008;2;2006;2;;;;;4;4;;;09;001200;;000200;
1;21;03;09;03;023;040;5;1;2;1;1;1;2;1;3;2002;07;1;1;2;1;1;2004;05;1;1;2;;;;;;;;;;;;;;;077.0890;1;;2;2000;2002;2;2004;2;;;;;3;3;;;11;;;000260;
1;07;04;09;03;020;041;1;1;6;1;1;1;3;1;3;2003;06;1;1;2;1;1;1997;05;1;1;2;1;3;2009;06;3;2;2;;;;;;;;099.6825;1;;2;2001;2004;2;1998;2;2009;2;;;5;2;1;4;07;;;000250;
1;19;02;09;03;019;042;3;1;4;1;1;2;1;1;3;2008;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.2553;1;;1;2002;2008;2;;;;;;;0;2;1;4;07;;000900;000150;
1;26;03;09;03;013;044;3;2;4;1;2;1;2;1;3;1994;13;1;2;2;1;1;1998;04;1;2;2;;;;;;;;;;;;;;;085.2198;2;;1;2009;2007;2;2002;2;;;;;4;3;;;07;;000900;000250;
1;20;02;09;03;023;045;4;1;2;1;1;1;3;1;3;1998;07;1;1;2;1;1;1997;06;1;1;2;1;1;1996;06;1;1;2;;;;;;;;085.2198;1;;3;1974;2005;2;2004;2;2005;2;;;4;2;2;;07;;;000150;
1;30;03;09;03;019;047;1;1;3;1;1;1;2;1;3;1991;05;1;1;2;1;1;2008;05;1;1;2;;;;;;;;;;;;;;;015.1846;1;;3;2008;2005;2;2008;2;;;;;1;2;1;4;06;;000600;000250;000290
1;09;04;09;03;025;050;3;3;2;1;1;1;2;1;3;2006;07;1;3;2;1;3;2004;04;1;3;2;;;;;;;;;;;;;;;085.2198;1;16;0;2005;2008;2;2004;2;;;;;1;3;;;07;001100;;000100;
1;17;03;09;03;011;051;1;1;1;1;1;1;2;1;3;1997;06;1;1;2;1;3;2007;06;1;1;2;;;;;;;;;;;;;;;085.2198;1;;4;1989;1998;2;2007;2;;;;;2;3;;;08;;;000200;000400
1;11;03;09;03;016;052;2;3;4;1;1;1;1;1;3;2004;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.2553;1;;1;2004;2004;2;;;;;;;1;2;1;4;08;;000900;000150;
1;17;03;09;03;012;053;1;1;1;1;1;1;2;1;1;2007;05;1;1;2;1;1;2001;04;1;1;2;;;;;;;;;;;;;;;077.0890;2;;2;1989;2007;2;2002;2;;;;;3;3;;;03;;;000150;
1;11;03;09;03;004;054;2;3;2;1;1;1;2;1;1;2007;05;1;1;2;1;3;2007;05;1;1;2;;;;;;;;;;;;;;;077.0890;1;25;2;2005;2008;2;2008;2;;;;;2;3;;;06;000560;;000200;000260
1;28;03;09;03;013;057;5;1;2;1;1;1;2;1;3;2006;06;1;2;2;1;3;2007;06;2;2;2;;;;;;;;;;;;;;;085.2198;2;20;1;1998;2009;2;2007;2;;;;;4;3;;;11;000900;;000200;
1;10;03;09;03;013;058;1;1;1;1;1;2;2;1;1;1993;09;1;1;2;1;3;2003;07;1;1;2;;;;;;;;;;;;;;;074.2553;1;;2;1957;1994;2;2007;2;;;;;1;3;;;03;;;000100;
1;19;03;09;03;012;060;3;1;1;1;2;2;2;;;;;1;1;2;;;;;1;1;2;;;;;;;;;;;;;;;074.2553;1;;2;1985;;2;;2;;;;;0;3;;;11;;;;
1;30;03;09;03;015;061;1;1;1;1;1;1;2;1;3;2003;07;1;1;2;1;3;2000;06;1;1;2;;;;;;;;;;;;;;;074.2553;2;;2;1969;2004;2;2003;2;;;;;2;2;1;2;06;;;000084;
1;28;03;09;03;017;063;5;1;2;1;1;1;3;1;3;2002;07;1;1;2;1;6;2006;08;1;1;2;1;1;1989;04;1;1;2;;;;;;;;085.2198;2;15;3;2000;2004;2;2006;2;2000;2;;;4;2;2;;07;000550;;;
1;07;04;09;03;023;064;1;3;4;1;1;1;1;1;1;1993;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;099.6825;1;;1;2006;2004;2;;;;;;;2;2;1;1;11;;;;
1;19;05;09;03;004;065;1;2;2;1;1;1;2;1;3;1999;06;1;1;2;1;3;2003;06;3;2;2;;;;;;;;;;;;;;;074.2553;1;15;4;2005;2000;2;2007;2;;;;;1;4;;;04;000650;;;
1;16;05;09;03;014;071;5;1;1;1;1;1;2;1;1;2004;07;1;1;2;1;1;2003;04;1;1;2;;;;;;;;;;;;;;;074.2553;1;;4;1975;2004;2;2003;2;;;;;0;2;2;;08;;;000250;
1;15;04;09;03;020;072;2;1;2;1;1;1;2;1;1;1999;11;1;1;2;1;1;2005;07;1;1;2;;;;;;;;;;;;;;;085.2198;1;02;2;2001;2009;2;2005;2;;;;;4;4;;;08;;;;
1;16;04;09;03;020;073;3;1;1;1;1;1;2;1;1;2004;07;1;1;2;1;1;2008;07;1;1;2;;;;;;;;;;;;;;;074.2553;1;;4;1975;2004;2;2008;2;;;;;3;2;1;3;07;;;000500;000600
1;07;04;09;03;013;076;1;1;1;1;1;2;1;1;1;2005;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;074.2553;5;;4;1972;2006;2;;;;;;;1;3;;;08;;;000400;
1;29;05;09;03;009;077;4;1;1;1;1;1;3;1;3;2007;09;1;1;2;1;4;2004;05;1;1;2;1;3;2008;09;1;1;2;;;;;;;;085.2198;2;;3;2000;2007;2;2004;2;2008;2;;;6;3;;;11;;;;
1;16;04;09;03;007;078;3;2;1;1;1;1;2;1;3;2002;06;1;1;1;1;3;1995;07;1;2;2;;;;;;;;;;;;;;;077.0890;1;;1;1983;2002;2;2001;2;;;;;5;3;;;11;;;;
1;05;05;09;03;001;079;1;1;1;1;1;1;4;1;1;2005;06;1;1;1;1;1;1986;04;1;1;1;1;3;2004;06;1;1;1;1;3;2006;06;1;1;1;099.6825;1;;4;1968;2005;2;2006;2;2004;2;2007;2;7;3;;;06;;;001000;000270
1;15;04;09;03;013;081;2;2;6;1;1;1;1;1;3;2008;05;1;1;2;;;;;;;;;;;;;;;;;;;;;;076.9660;2;;2;1978;2008;2;;;;;;;1;2;2;;03;;;;
1;20;05;09;03;020;082;2;1;2;1;1;1;2;1;1;2000;06;1;1;2;1;3;2004;06;1;1;2;;;;;;;;;;;;;;;099.6825;2;12;4;2003;2000;2;2006;2;;;;;5;4;;;11;;;;
1;17;04;09;03;002;083;4;1;1;1;1;2;2;1;1;1997;07;1;1;2;1;2;1981;12;1;1;2;;;;;;;;;;;;;;;074.2553;1;;2;1966;1997;2;1981;2;;;;;1;2;2;;05;;;000650;
1;15;04;09;03;011;085;2;3;2;1;1;1;2;1;3;2007;06;1;1;2;1;1;1991;04;1;1;2;;;;;;;;;;;;;;;074.2553;2;25;2;2008;2008;2;2004;2;;;;;2;4;;;07;001000;;000090;
1;13;05;09;03;002;089;2;1;2;1;1;1;2;1;4;2008;08;2;1;2;1;3;2007;05;1;1;2;;;;;;;;;;;;;;;077.0890;1;15;2;2007;2008;2;2008;2;;;;;3;2;1;;07;001300;;000500;
1;10;04;09;03;004;090;4;1;2;1;1;1;2;1;3;2003;08;1;1;2;1;1;2007;07;1;1;2;;;;;;;;;;;;;;;085.2198;2;15;4;2005;2003;2;2009;2;;;;;2;3;;;09;002000;;001000;000900
1;05;06;09;03;002;091;4;7;1;1;1;1;4;1;3;1992;05;2;1;2;1;3;2001;07;1;1;2;1;1;2000;11;1;1;2;3;3;1998;07;2;1;2;074.2553;1;;1;1970;1992;2;2003;2;2001;2;2000;2;1;2;2;;08;;;000500;
1;05;05;09;03;013;093;1;1;2;1;2;1;2;1;3;2006;05;1;1;2;1;3;2000;05;1;2;2;;;;;;;;;;;;;;;074.2553;2;;2;2008;2006;2;2000;2;;;;;2;4;;;11;;;;
1;05;05;09;03;012;094;1;1;1;1;2;1;3;1;3;2003;05;1;1;2;1;3;2007;06;1;1;2;1;3;2007;04;1;1;2;;;;;;;;077.0890;1;;4;1987;2004;2;2008;2;2008;2;;;3;3;;;08;;;000200;000800
1;06;05;09;03;003;095;2;4;2;1;2;1;1;1;3;2003;08;1;1;2;;;;;;;;;;;;;;;;;;;;;;077.0890;1;20;2;2004;2004;2;;;;;;;3;3;;;08;001170;;000250;
1;27;05;09;03;021;097;2;4;2;1;2;1;2;1;1;2003;05;1;1;2;1;3;2002;06;1;2;2;;;;;;;;;;;;;;;074.2553;3;15;1;2003;2003;2;2002;2;;;;;2;3;;;08;000900;;000200;
1;28;05;09;03;014;098;3;1;2;1;1;1;3;1;3;2008;05;1;1;2;1;1;1995;07;1;1;2;1;3;1998;06;1;3;2;;;;;;;;077.0890;1;12;4;2003;2008;2;2009;2;2008;2;;;2;3;;;08;001300;;000270;000350
1;20;05;09;03;005;099;2;1;1;1;2;1;3;1;3;2007;;2;1;2;1;3;2003;;1;1;2;1;3;2008;;2;1;2;;;;;;;;085.2198;2;;4;1993;2007;2;2003;2;2003;2;;;4;3;;;09;;;000100;
