FICHE;SECT1;SECT2;ECH;NUMPERS;NUMDEP;D2A;D2B;D3;D4;D5A;D5B;D6;D7;D8;D9;D10;D11;Coef
3;01;040;067;01;04;11;;001040;1700;01;;;001040;1705;005;1;1;111.7186
3;01;040;067;01;05;01;;001040;2000;91;;;001006;2010;010;1;1;111.7186
3;01;040;067;01;06;91;;001006;2200;01;;;001040;2210;010;1;1;111.7186
3;01;040;067;02;01;01;;001040;0800;11;;;060006;0810;010;1;1;111.7186
3;01;040;067;02;02;11;;060006;1200;01;;;001040;1210;010;1;1;111.7186
3;01;040;067;02;03;01;;001040;1330;11;;;060006;1340;010;1;1;111.7186
3;01;040;067;02;04;11;;060006;1915;01;;;001040;1925;010;1;1;111.7186
3;01;005;068;01;01;01;;001005;0845;11;;;001004;0900;015;1;1;115.7969
3;01;005;068;01;02;11;;001004;1020;12;;;001006;1130;070;1;1;115.7969
3;01;005;068;01;03;12;;001006;1130;53;;;001009;1140;010;1;1;115.7969
3;01;005;068;01;04;53;;001009;1345;11;;;001004;1400;015;1;1;115.7969
3;01;005;068;01;05;11;;001004;1620;12;;;001005;1630;010;1;1;115.7969
3;01;005;068;01;06;12;;001005;1630;11;;;001004;1640;010;1;1;115.7969
3;01;005;068;01;07;11;;001004;1910;01;;;001005;1920;010;1;1;115.7969
3;01;022;070;01;01;01;;001022;1000;54;;;001023;1005;005;1;;128.2149
3;01;022;070;01;02;54;;001023;1105;01;;;001022;1110;005;1;;128.2149
3;01;022;070;01;03;01;;001022;1700;41;;;001021;1710;010;1;;128.2149
3;01;022;070;01;04;41;;001021;1740;41;;;001021;1741;001;1;;128.2149
3;01;022;070;01;05;41;;001021;1746;01;;;001022;1756;010;1;;128.2149
3;01;022;070;02;01;01;;001022;1100;54;;;001037;1105;005;1;1;128.2149
3;01;022;070;02;02;54;;001037;1225;01;;;001022;1230;005;1;1;128.2149
3;01;022;070;02;03;01;;001022;1800;42;;;001021;1805;005;1;1;128.2149
3;01;022;070;02;04;42;;001021;1820;01;;;001022;1825;005;1;1;128.2149
3;01;006;071;01;01;01;;001006;1000;32;;;001006;1005;005;1;;111.7186
3;01;006;071;01;02;32;;001006;1055;01;;;001006;1100;005;1;;111.7186
3;01;040;072;02;01;01;;001040;0800;33;;;001040;0810;010;0;;115.9820
3;01;040;072;02;02;33;;001040;0813;01;;;001040;0823;010;0;;115.9820
3;01;007;075;01;01;01;;001007;0715;11;;;001034;0730;015;1;1;115.7969
3;01;007;075;01;02;11;;001034;1615;01;;;001007;1630;015;1;1;115.7969
3;01;004;077;01;01;41;;925056;1300;01;;;001004;1430;090;1;1;115.7969
3;01;037;078;01;01;01;;001037;0745;11;;;001021;0755;010;1;1;128.2149
3;01;037;078;01;02;11;;001021;0800;12;;;001021;0805;005;1;3;128.2149
3;01;037;078;01;03;12;;001021;0835;12;;;001021;0840;005;1;3;128.2149
3;01;037;078;01;04;12;;001002;0845;12;;;001021;0850;005;1;3;128.2149
3;01;037;078;01;05;12;;001021;1100;12;;;001022;1105;005;1;3;128.2149
3;01;037;078;01;06;12;;001022;1110;11;;;001021;1115;005;1;3;128.2149
3;01;037;078;01;07;11;;001021;1155;54;;;001039;1205;010;1;1;128.2149
3;01;037;078;01;08;54;;001039;1245;11;;;001021;1255;010;1;1;128.2149
3;01;037;078;01;09;11;;001021;1300;12;;;001021;1305;005;1;1;128.2149
3;01;037;078;01;10;12;;001021;1605;11;;;001021;1610;005;1;1;128.2149
3;01;037;078;01;11;11;;001021;1610;64;54;;001038;1620;010;1;1;128.2149
3;01;037;078;01;12;62;54;001038;1635;01;;;001037;1640;005;1;1;128.2149
3;01;037;078;02;01;01;;001037;0750;61;22;;001037;0755;005;0;;128.2149
3;01;037;078;02;02;63;22;001037;0800;01;;;001037;0805;005;0;;128.2149
3;01;037;078;02;03;01;;001037;0805;11;;;800013;0855;050;1;;128.2149
3;01;037;078;02;04;11;;800013;1730;32;;;006007;1755;025;1;;128.2149
3;01;037;078;02;05;32;;006007;1800;01;;;001037;1815;015;1;;128.2149
3;01;037;078;03;01;01;;001037;0750;22;;;001037;0755;005;0;;128.2149
3;01;037;078;03;02;22;;001037;1130;54;;;001038;1140;010;1;3;128.2149
3;01;037;078;03;03;54;;001038;1320;22;;;001037;1330;010;1;3;128.2149
3;01;037;078;03;04;22;;001037;1600;54;;;001038;1610;010;1;3;128.2149
3;01;037;078;03;05;54;;001038;1750;55;;;001036;1800;010;1;3;128.2149
3;01;037;078;03;06;55;;001036;1925;01;;;001037;1930;005;1;3;128.2149
3;01;024;079;01;01;01;;001024;0810;11;;;007015;0840;030;1;1;111.7186
3;01;024;079;01;02;11;;007015;1200;32;;;013008;1215;015;1;1;111.7186
3;01;024;079;01;03;32;;013008;1230;11;;;007015;1245;015;1;1;111.7186
3;01;024;079;01;04;11;;007015;1700;01;;;001024;1800;060;1;1;111.7186
3;01;024;079;02;01;01;;001024;0650;11;;;001020;0655;005;1;3;111.7186
3;01;024;079;02;02;11;;001020;0740;12;;;001039;0800;020;1;3;111.7186
3;01;024;079;02;03;12;;001039;0815;12;;;001039;0816;001;1;3;111.7186
3;01;024;079;02;04;12;;001039;1200;12;;;001039;1201;001;1;3;111.7186
3;01;024;079;02;05;12;;001039;1330;12;;;001039;1331;001;1;3;111.7186
3;01;024;079;02;06;12;;001039;1615;12;;;001039;1616;001;1;3;111.7186
3;01;024;079;02;07;12;;001039;1630;11;;;001020;1650;020;1;3;111.7186
3;01;024;079;02;08;11;;001020;1655;01;;;001024;1700;005;1;3;111.7186
3;01;033;080;01;01;01;;001033;0630;11;;;954395;0830;120;1;3;115.9820
3;01;033;080;01;02;11;;954395;1800;01;;;001033;2000;120;1;3;115.9820
3;01;033;080;03;01;01;;001033;1000;54;;;060004;1030;030;1;1;115.9820
3;01;033;080;03;02;54;;060004;1200;01;;;001033;1230;030;1;1;115.9820
3;01;038;082;01;01;01;;001038;0830;33;;;001021;0835;005;1;1;115.7969
3;01;038;082;01;02;33;;001021;0840;01;;;001038;0845;005;1;2;115.7969
3;01;038;082;01;03;01;;001038;1345;54;;;001038;1347;002;1;;115.7969
3;01;038;082;01;04;54;;001038;1800;33;;;001021;1805;005;1;;115.7969
3;01;038;082;01;05;33;;001021;1810;01;;;001038;1815;005;1;;115.7969
3;01;006;083;01;01;01;;001006;0730;11;;;001014;0740;010;1;1;128.2149
3;01;006;083;01;02;11;;001014;1130;32;;;001014;1135;005;1;1;128.2149
3;01;006;083;01;03;32;;001014;1200;32;;;001006;1210;010;1;1;128.2149
3;01;006;083;01;04;32;;001006;1215;01;;;001006;1220;005;1;1;128.2149
3;01;006;083;01;05;01;;001006;1300;11;;;001014;1310;010;1;1;128.2149
3;01;006;083;01;06;11;;001014;1805;01;;;001006;1815;010;1;1;128.2149
3;01;006;083;01;07;01;;001006;1815;32;;;001006;1820;005;1;1;128.2149
3;01;006;083;01;08;32;;001006;1930;01;;;001006;1935;005;1;1;128.2149
3;01;006;083;02;01;01;;001006;0715;41;;;001004;0720;005;1;1;128.2149
3;01;006;083;02;02;41;;001004;0745;01;;;001006;0750;005;1;1;128.2149
3;01;006;083;02;03;01;;001006;0830;11;;;001004;0835;005;1;1;128.2149
3;01;006;083;02;04;11;;001004;0900;01;;;001006;0905;005;1;1;128.2149
3;01;006;083;02;05;01;;001006;1815;32;;;001006;1820;005;1;1;128.2149
3;01;006;083;02;06;32;;001006;1930;01;;;001006;1935;005;1;1;128.2149
3;01;006;083;03;01;01;;001006;0630;24;;;028002;0730;060;2;1;128.2149
3;01;006;083;03;02;24;;028002;1200;01;;;001006;1305;065;2;1;128.2149
3;01;006;083;03;03;01;;001006;1400;54;;;001007;1420;020;0;;128.2149
3;01;006;083;03;04;54;;001007;1830;53;;;001004;1840;010;0;;128.2149
3;01;006;083;03;05;53;;001004;1915;01;;;001006;1925;010;0;;128.2149
3;01;006;083;03;06;01;;001006;2000;54;;;001004;2010;010;0;;128.2149
3;01;006;083;03;07;54;;001004;2450;01;;;001006;2500;010;0;;128.2149
3;01;006;083;04;01;01;;001006;0740;23;;;001006;0745;005;0;;128.2149
3;01;006;083;04;02;23;;001006;1205;01;;;001006;1210;005;0;;128.2149
3;01;006;083;04;03;01;;001006;1315;23;;;001006;1320;005;0;;128.2149
3;01;006;083;04;04;23;;001006;1430;01;;;001006;1435;005;0;;128.2149
3;01;006;083;04;05;01;;001006;1440;54;;;001006;1445;005;0;;128.2149
3;01;006;083;04;06;54;;001006;1640;01;;;001006;1645;005;0;;128.2149
3;01;006;083;04;07;01;;001006;1815;32;;;001006;1820;005;1;1;128.2149
3;01;006;083;04;08;32;;001006;1930;01;;;001006;1935;005;1;1;128.2149
3;01;006;084;01;01;01;;001006;1400;52;;;001005;1500;060;0;;111.7186
3;01;006;084;01;02;52;;001005;1500;01;;;001006;1600;060;0;;111.7186
3;01;006;084;02;01;01;;001006;1500;52;;;001016;1545;045;0;;111.7186
3;01;006;084;02;02;52;;001016;1545;01;;;001006;1630;045;0;;111.7186
3;01;026;085;01;01;01;;001026;0820;33;;;001026;0825;005;1;1;111.7186
3;01;026;085;01;02;33;;001026;0830;01;;;001026;0835;005;1;1;111.7186
3;01;026;085;01;03;01;;001026;1500;32;;;001006;1515;015;1;1;111.7186
3;01;026;085;01;04;32;;001006;1615;01;;;001026;1630;015;1;1;111.7186
3;01;026;085;02;01;01;;001026;1000;52;;;001026;1030;030;0;;111.7186
3;01;026;085;02;02;52;;001026;1030;01;;;001026;1100;030;0;;111.7186
3;01;026;085;02;03;01;;001026;1500;52;;;001026;1600;060;0;;111.7186
3;01;026;085;02;04;52;;001026;1600;01;;;001026;1700;060;0;;111.7186
3;01;006;086;01;01;01;;001006;0635;11;;;028013;0700;025;1;1;111.7186
3;01;006;086;01;02;11;;028013;1300;53;;;028008;1303;003;1;1;111.7186
3;01;006;086;01;03;53;;028013;1345;12;;;035001;1350;005;1;3;111.7186
3;01;006;086;01;04;12;;035001;1800;01;;;001006;1840;040;1;1;111.7186
3;01;021;087;01;01;01;;001021;1000;61;41;;001006;1015;015;1;1;115.9820
3;01;021;087;01;02;61;41;001006;1100;01;;;001021;1115;015;1;1;115.9820
3;01;021;087;01;03;01;;001021;1115;61;41;;062022;1215;060;1;1;115.9820
3;01;021;087;01;04;61;41;062022;1515;33;;;001006;1600;045;1;1;115.9820
3;01;021;087;01;05;33;;001006;1610;01;;;001021;1625;015;1;1;115.9820
3;01;021;087;02;01;01;;001021;1000;41;;;001006;1015;015;1;1;115.9820
3;01;021;087;02;02;41;;001006;1100;01;;;001021;1115;015;1;1;115.9820
3;01;021;087;02;03;01;;001021;1115;41;;;062022;1215;060;1;1;115.9820
3;01;021;087;02;04;41;;062022;1515;33;;;001006;1600;045;1;1;115.9820
3;01;021;087;02;05;33;;001006;1610;01;;;001021;1625;015;1;1;115.9820
3;01;021;087;03;01;01;;001021;0650;24;;;011005;0750;060;2;1;115.9820
3;01;021;087;03;02;24;;011005;1145;53;;;011006;1155;010;1;1;115.9820
3;01;021;087;03;03;53;;011006;1230;24;;;011005;1240;010;1;1;115.9820
3;01;021;087;03;04;24;;011005;1705;01;;;001021;1800;055;2;1;115.9820
3;01;021;087;03;05;01;;001021;1816;33;;;001021;1817;001;0;;115.9820
3;01;021;087;03;06;33;;001021;1820;01;;;001021;1821;001;0;;115.9820
3;01;042;088;01;01;01;;001042;1430;33;;;001006;1445;015;1;1;111.7186
3;01;042;088;01;02;33;;001006;1515;01;;;001042;1530;015;1;1;111.7186
3;01;042;088;02;01;01;;001042;0745;11;;;031014;0830;045;2;1;111.7186
3;01;042;088;02;02;11;;031014;1800;01;;;001042;1910;070;2;1;111.7186
3;01;030;089;01;01;01;;001030;0800;11;;;001015;0810;010;1;3;115.9820
3;01;030;089;01;02;11;;001015;1830;21;;;007014;1845;015;1;3;115.9820
3;01;030;089;01;03;21;;007014;1850;01;;;001030;1910;020;1;3;115.9820
3;01;030;089;01;04;01;;001030;2010;53;;;060050;2030;020;1;3;115.9820
3;01;030;089;01;05;53;;060050;2240;01;;;001030;2300;020;1;3;115.9820
3;01;030;089;02;01;01;;001030;0800;21;;;007014;0830;030;1;1;115.9820
3;01;030;089;02;02;21;;007014;0835;11;;;007018;0845;010;1;1;115.9820
3;01;030;089;02;03;11;;007018;1900;01;;;001030;1915;015;1;1;115.9820
3;01;040;095;01;01;01;;001040;0705;64;12;;001040;0710;005;1;3;128.2149
3;01;040;095;01;02;62;12;001040;0711;12;;;007019;0739;028;1;3;128.2149
3;01;040;095;01;03;12;;007019;1200;53;;;007019;1210;010;0;;128.2149
3;01;040;095;01;04;53;;007019;1300;12;;;007019;1310;010;0;;128.2149
3;01;040;095;01;05;12;;007019;1720;12;;;014002;1730;010;1;3;128.2149
3;01;040;095;01;06;12;;014002;1800;61;01;;001040;1830;030;1;3;128.2149
3;01;040;095;01;07;63;01;001040;1830;01;;;001040;1831;001;1;3;128.2149
3;01;040;095;02;01;01;;001040;0750;64;22;;001040;0751;001;1;1;128.2149
3;01;040;095;02;02;62;22;001040;0754;61;22;;001040;0756;002;1;1;128.2149
3;01;040;095;02;03;63;22;001040;0756;61;21;;001040;0759;003;1;1;128.2149
3;01;040;095;02;04;63;21;001040;0810;11;;;005042;0900;050;1;1;128.2149
3;01;040;095;02;05;11;;005042;1745;64;21;;001040;1830;045;1;1;128.2149
3;01;040;095;02;06;62;21;001040;1845;01;;;001040;1848;003;1;1;128.2149
3;01;040;095;03;01;01;;001040;0750;64;22;;001040;0751;001;1;1;128.2149
3;01;040;095;03;02;62;22;001040;0754;22;;;001040;0756;002;1;1;128.2149
3;01;040;095;03;03;22;;001040;1130;21;;;001040;1135;005;0;;128.2149
3;01;040;095;03;04;21;;001040;1320;22;;;001040;1330;010;0;;128.2149
3;01;040;095;03;05;22;;001040;1600;21;;;001040;1605;005;0;;128.2149
3;01;040;095;03;06;21;;001040;1845;01;;;001040;1848;003;1;1;128.2149
3;01;019;096;01;01;01;;001019;0700;11;;;011003;0730;030;1;3;115.7969
3;01;019;096;01;02;11;;011003;0745;12;;;037007;0810;025;1;3;115.7969
3;01;019;096;01;03;12;;037007;1000;12;;;025013;1010;010;1;3;115.7969
3;01;019;096;01;04;12;;025013;1200;01;;;001019;1230;030;1;3;115.7969
3;01;019;096;01;05;01;;001019;1400;32;;;001019;1406;006;0;;115.7969
3;01;019;096;01;06;32;;001019;1506;01;;;001019;1512;006;0;;115.7969
3;01;004;097;01;01;01;;001004;0630;11;;;041009;0700;030;2;2;111.7186
3;01;004;097;01;02;11;;041009;0710;12;;;027014;0740;030;1;3;111.7186
3;01;004;097;01;03;12;;027014;1200;12;;;060049;1240;040;1;3;111.7186
3;01;004;097;01;04;12;;060049;1630;01;;;001004;1700;030;2;2;111.7186
3;01;004;097;02;01;01;;001004;0700;33;;;001004;0705;005;0;;111.7186
3;01;004;097;02;02;33;;001004;0720;01;;;001004;0725;005;0;;111.7186
3;01;007;098;01;01;01;;001007;1500;32;;;007018;1600;060;1;1;115.7969
3;01;007;098;01;02;32;;007018;1600;54;;;001030;1930;210;1;1;115.7969
3;01;007;098;01;03;54;;001030;1930;01;;;001007;1945;015;1;1;115.7969
3;01;033;099;01;01;01;;001033;0730;11;;;039001;0800;030;1;1;149.9744
3;01;033;099;01;02;11;;039001;1230;01;;;001033;1300;030;1;1;149.9744
3;01;033;099;01;03;01;;001033;1340;11;;;039001;1410;030;1;1;149.9744
3;01;033;099;01;04;11;;039001;1800;01;;;001033;1830;030;1;1;149.9744
3;01;033;099;01;05;01;;001033;1900;61;57;;001034;1902;002;1;1;149.9744
3;01;033;099;01;06;63;57;001034;1945;01;;;001033;1947;002;1;1;149.9744
3;01;033;099;02;01;01;;001033;0840;61;23;;001006;0850;010;1;1;149.9744
3;01;033;099;02;02;23;;001006;0850;32;;;001018;0855;005;1;1;149.9744
3;01;033;099;02;03;32;;001018;0910;54;;;001032;0920;010;1;1;149.9744
3;01;033;099;02;04;54;;001032;1030;01;;;001033;1032;002;1;1;149.9744
3;01;033;099;02;05;01;;001033;1430;41;;;015002;1450;020;1;1;149.9744
3;01;033;099;02;06;41;;015002;1530;01;;;001033;1600;030;1;1;149.9744
3;01;033;099;03;01;01;;001033;1400;91;;;001010;1410;010;1;1;149.9744
3;01;033;099;03;02;91;;001010;1430;01;;;001033;1440;010;1;1;149.9744
3;01;033;099;03;03;01;;001033;1900;57;;;001034;1902;002;1;1;149.9744
3;01;033;099;03;04;57;;001034;1945;01;;;001033;2000;015;0;;149.9744
3;01;033;099;04;01;01;;001033;1030;42;;;001004;1100;030;1;;149.9744
3;01;033;099;04;02;42;;001004;1115;01;;;001033;1145;030;1;;149.9744
3;01;033;099;04;03;01;;001033;1430;61;41;;015002;1450;020;1;1;149.9744
3;01;033;099;04;04;63;41;015002;1530;01;;;001033;1600;030;1;1;149.9744
3;01;033;099;05;01;01;;001033;0840;23;;;001006;0850;010;1;1;149.9744
3;01;033;099;05;02;23;;001006;1340;41;;;001004;1350;010;0;;149.9744
3;01;033;099;05;03;41;;001004;1600;23;;;001006;1610;010;0;;149.9744
3;01;033;099;05;04;23;;001006;1640;01;;;001033;1700;020;1;1;149.9744
3;01;005;101;01;01;01;;001005;0630;11;;;015003;0715;045;1;1;115.9820
3;01;005;101;01;02;11;;015003;1715;01;;;001005;1830;075;1;1;115.9820
3;01;004;103;01;01;01;;001004;0800;33;;;001004;0810;010;0;;111.7186
3;01;004;103;01;02;33;;001004;0820;33;;;001004;0830;010;0;;111.7186
3;01;004;103;02;01;01;;001004;1300;12;;;028001;1330;030;1;1;111.7186
3;01;004;103;02;02;12;;028001;1350;12;;;036011;1410;020;1;1;111.7186
3;01;004;103;02;03;12;;036011;1420;12;;;037006;1445;025;0;;111.7186
3;01;004;103;02;04;12;;037006;1500;01;;;001004;1605;065;1;1;111.7186
3;01;041;105;02;01;01;;001041;0745;12;;;001026;0800;015;1;2;128.2149
3;01;041;105;02;02;12;;001026;0900;12;;;001007;0915;015;1;2;128.2149
3;01;041;105;02;03;12;;001007;1200;01;;;001041;1210;010;1;2;128.2149
3;01;041;105;02;04;01;;001041;1245;12;;;007011;1300;015;1;2;128.2149
3;01;041;105;02;05;12;;007011;1615;12;;;001009;1630;015;1;2;128.2149
3;01;041;105;02;06;12;;001009;1800;01;;;001041;1815;015;1;2;128.2149
3;01;041;105;03;01;01;;001041;0645;11;;;001021;0700;015;1;1;128.2149
3;01;041;105;03;02;11;;001021;1600;01;;;001041;1620;020;1;1;128.2149
3;01;034;106;01;01;01;;001034;0800;11;;;700130;0900;060;1;3;128.2149
3;01;034;106;01;02;11;;700130;1755;01;;;001034;1900;065;1;3;128.2149
3;01;034;106;02;01;01;;001034;0757;61;22;;001032;0800;003;1;2;128.2149
3;01;034;106;02;02;22;;001032;0800;11;;;037002;0845;045;3;2;128.2149
3;01;034;106;02;03;11;;037002;1730;64;21;;001034;1815;045;3;2;128.2149
3;01;034;106;02;04;64;21;001034;1816;01;;;001034;1821;005;1;2;128.2149
3;01;034;106;03;01;01;;001034;0757;22;;;001032;0800;003;1;2;128.2149
3;01;034;106;03;02;22;;001032;1130;21;;;001034;1135;005;0;;128.2149
3;01;034;106;03;03;21;;001034;1315;22;;;001032;1320;005;0;;128.2149
3;01;034;106;03;04;22;;001032;1600;21;;;001034;1605;005;0;;128.2149
3;01;034;106;03;05;21;;001034;1816;01;;;001034;1821;005;1;2;128.2149
3;01;030;107;01;01;01;;001030;0715;11;;;018013;0750;035;1;1;111.7186
3;01;030;107;01;02;11;;018013;1705;01;;;001030;1745;040;1;1;111.7186
3;01;030;107;02;01;01;;001030;0620;11;;;006013;0630;010;1;1;111.7186
3;01;030;107;02;02;11;;006013;1607;01;;;001030;1617;010;1;1;111.7186
3;01;034;109;02;01;01;;001034;0710;11;;;013006;0745;035;1;1;128.2149
3;01;034;109;02;02;11;;013006;1700;01;;;001034;1730;030;1;1;128.2149
3;01;039;111;01;01;01;;001039;0900;11;;;001039;0905;005;1;1;111.7186
3;01;039;111;01;02;11;;001039;1100;01;;;001039;1105;005;1;1;111.7186
3;01;039;111;02;01;01;;001039;0945;51;;;001004;1000;015;1;1;111.7186
3;01;039;111;02;02;51;;001004;1100;01;;;001039;1115;015;1;1;111.7186
3;01;019;112;01;01;01;;001019;1200;11;;;968269;1230;030;1;1;111.7186
3;01;019;112;01;02;11;;968269;2045;01;;;001019;2115;030;1;1;111.7186
3;01;019;112;02;01;01;;001019;0730;11;;;006002;0800;030;1;1;111.7186
3;01;019;112;02;02;11;;006002;1200;01;;;001019;1230;030;1;1;111.7186
3;01;019;112;02;03;01;;001019;1530;52;;;001008;1600;030;0;;111.7186
3;01;019;112;02;04;52;;001008;1600;01;;;001019;1630;030;0;;111.7186
3;01;028;113;01;01;01;;001028;1430;61;41;;023006;1450;020;1;1;115.9820
3;01;028;113;01;02;63;41;023006;1615;01;;;001028;1635;020;1;1;115.9820
3;01;028;113;02;01;01;;001028;0530;11;;;001015;0545;015;1;1;115.9820
3;01;028;113;02;02;11;;001015;1320;01;;;001028;1335;015;1;1;115.9820
3;01;028;113;02;03;01;;001028;1430;41;;;023006;1450;020;1;1;115.9820
3;01;028;113;02;04;41;;023006;1615;01;;;001028;1635;020;1;1;115.9820
3;01;028;113;03;01;01;;001028;1300;11;;;001014;1315;015;1;1;115.9820
3;01;028;113;03;02;11;;001014;2100;01;;;001028;2115;015;1;1;115.9820
3;01;028;113;03;03;01;;001028;2130;54;;;060025;2145;015;1;1;115.9820
3;01;028;113;03;04;54;;060025;2245;01;;;001028;2300;015;1;1;115.9820
3;01;030;114;01;01;01;;001030;2130;54;;;026007;2150;020;1;1;115.9820
3;01;030;114;01;02;54;;026007;2330;01;;;001030;2350;020;1;1;115.9820
3;01;030;114;02;01;01;;001030;0435;11;;;041015;0500;025;1;1;115.9820
3;01;030;114;02;02;11;;041015;0800;12;;;990010;1100;180;1;3;115.9820
3;01;030;114;02;03;12;;968295;1610;11;;;041015;1715;065;1;3;115.9820
3;01;030;114;02;04;11;;041015;1740;01;;;001030;1805;025;1;1;115.9820
3;01;030;114;02;05;01;;001030;2130;54;;;026007;2150;020;1;1;115.9820
3;01;030;114;02;06;54;;026007;2330;01;;;001030;2350;020;1;1;115.9820
3;01;030;114;03;01;01;;001030;0400;11;;;025018;0420;020;1;1;115.9820
3;01;030;114;03;02;11;;025018;1105;01;;;001030;1130;025;1;1;115.9820
3;01;030;114;03;03;01;;001030;2130;54;;;026007;2150;020;1;1;115.9820
3;01;030;114;03;04;54;;026007;2330;01;;;001030;2350;020;1;1;115.9820
3;01;007;501;01;01;01;;001007;1400;51;;;001008;1405;005;1;1;017.6675
3;01;007;501;01;02;51;;001008;1700;32;;;001006;1705;005;1;1;017.6675
3;01;007;501;01;03;32;;001006;1745;01;;;001007;1750;005;1;1;017.6675
3;01;007;501;02;01;01;;001007;0715;24;;;011005;0800;045;1;1;017.6675
3;01;007;501;02;02;24;;011005;1500;01;;;001007;1545;045;1;1;017.6675
3;01;007;501;03;01;01;;001007;1400;54;;;001007;1402;002;0;;017.6675
3;01;007;501;03;02;54;;001007;1800;01;;;001007;1802;002;0;;017.6675
3;01;013;502;01;01;01;;001013;0800;52;;;001003;0830;030;1;1;017.0180
3;01;013;502;01;02;52;;001003;0830;01;;;001013;0900;030;1;1;017.0180
3;01;013;502;01;03;01;;001013;1300;52;;;001006;1315;015;1;1;017.0180
3;01;013;502;01;04;52;;001006;1315;01;;;001013;1400;045;1;1;017.0180
3;01;013;502;02;01;01;;001013;0800;52;;;001003;0805;005;1;1;017.0180
3;01;013;502;02;02;52;;001003;0805;01;;;001013;0810;005;1;1;017.0180
3;01;013;502;02;03;01;;001013;1315;52;;;001006;1330;015;1;1;017.0180
3;01;013;502;02;04;52;;001006;1330;01;;;001013;1345;015;1;1;017.0180
3;01;006;503;01;01;01;;001006;1300;33;;;800011;1400;060;1;3;115.7969
3;01;006;503;01;02;33;;800011;1700;01;;;001006;1830;090;1;3;115.7969
3;01;006;505;01;01;01;;001006;1115;64;22;;001034;1130;015;1;1;115.9820
3;01;006;505;01;02;62;22;001034;1135;42;;;001004;1145;010;1;1;115.9820
3;01;006;505;01;03;42;;001004;1200;01;;;001006;1205;005;1;1;115.9820
3;01;006;505;01;04;01;;001006;1315;61;22;;001034;1330;015;1;1;115.9820
3;01;006;505;01;05;63;22;001034;1330;01;;;001006;1345;015;1;1;115.9820
3;01;006;505;02;01;01;;001006;1800;33;;;001006;1810;010;1;1;115.9820
3;01;006;505;02;02;33;;001006;1900;01;;;001006;1910;010;1;1;115.9820
3;01;006;505;03;01;01;;001006;0830;25;;;001006;0845;015;1;1;115.9820
3;01;006;505;03;02;25;;001006;1215;01;;;001006;1230;015;1;1;115.9820
3;01;006;505;03;03;01;;001006;1300;25;;;001006;1315;015;1;1;115.9820
3;01;006;505;03;04;25;;001006;1715;01;;;001006;1730;015;1;1;115.9820
3;01;006;505;03;05;01;;001006;1800;33;;;001006;1810;010;1;1;115.9820
3;01;006;505;03;06;33;;001006;1900;01;;;001006;1910;010;1;1;115.9820
3;01;007;508;01;01;01;;001007;0540;11;;;700999;0605;025;1;1;019.5309
3;01;007;508;01;02;11;;700999;1600;01;;;001007;1625;025;1;1;019.5309
3;01;007;508;02;01;01;;001007;1530;54;;;001015;1535;005;1;1;019.5309
3;01;007;508;02;02;54;;001015;1830;01;;;001007;1835;005;1;1;019.5309
3;01;007;508;03;01;01;;001007;0645;11;;;006004;0700;015;1;1;019.5309
3;01;007;508;03;02;11;;006004;1645;01;;;001007;1700;015;1;1;019.5309
3;01;007;508;03;03;01;;001007;1830;51;;;001008;1835;005;1;1;019.5309
3;01;007;508;03;04;51;;001008;2000;01;;;001007;2005;005;1;1;019.5309
3;01;007;508;04;01;01;;001007;0700;24;;;001006;0735;035;1;1;019.5309
3;01;007;508;04;02;24;;001006;1715;01;;;001007;1750;035;1;1;019.5309
3;01;007;508;04;03;01;;001007;1900;54;;;001007;1905;005;1;1;019.5309
3;01;007;508;04;04;54;;001007;2100;01;;;001007;2105;005;1;1;019.5309
3;01;012;509;01;01;01;;001012;1545;51;;;001005;1600;015;1;1;019.5309
3;01;012;509;01;02;51;;001005;1815;01;;;001012;1830;015;1;1;019.5309
3;01;012;509;02;01;01;;001012;0700;25;;;036013;0830;090;2;1;019.5309
3;01;012;509;02;02;25;;036013;1200;01;;;001012;1330;090;2;1;019.5309
3;01;012;509;03;01;01;;001012;1545;51;;;001005;1600;015;1;1;019.5309
3;01;012;509;03;02;51;;001005;1815;01;;;001012;1830;015;1;1;019.5309
3;01;007;512;02;01;01;;001007;1000;42;;;001004;1005;005;1;1;017.0180
