,code_emd,CODE_IRIS,AREA,PERCENTAGE,Home,persons_EMD,persons_IRIS
3970,058021,671790000,20481688.5509,99.2902627384,0,0.0,0.0
3969,058021,671610000,24638.7866936,0.11944286714000002,0,0.0,0.0
3971,058021,673910000,67452.3253689,0.32699252756999997,0,0.0,0.0
3972,058021,674370102,10786.7623308,0.05229160981000001,0,0.0,0.0
3973,058021,674890000,10518.4142502,0.050990723339999995,0,0.0,0.0
3974,058022,671900000,2116987.04923,98.8905655044,0,0.0,0.0
3975,058022,672830000,1941.64000924,0.09069959998,0,0.0,0.0
3976,058022,673910000,20193.6627693,0.9433041792100001,0,0.0,0.0
3977,058023,672440000,2476014.09561,99.1854463182,0,0.0,0.0
3978,058023,672720000,2661.38461196,0.10661111382,0,0.0,0.0
3980,058023,675270000,4799.94358207,0.19227860913,0,0.0,0.0
3979,058023,672790000,18293.5635087,0.73281297735,0,0.0,0.0
3983,058024,675270000,16047.7814437,0.6788430009199999,0,0.0,0.0
3984,058024,675550000,16148.2529004,0.68309308031,0,0.0,0.0
3982,058024,673830000,4287.43369839,0.18136428193,0,0.0,0.0
3981,058024,672450000,2327531.67829,98.4577584609,0,0.0,0.0
3986,058025,672790000,3259.19178832,0.15386885578,0,0.0,0.0
3985,058025,672580000,2038778.1027,96.25222270399999,0,0.0,0.0
3988,058025,674230000,17808.8343909,0.8407682482100001,0,0.0,0.0
3989,058025,675320000,25059.6264067,1.1830835040799998,0,0.0,0.0
3987,058025,674060000,34566.1127585,1.63189175852,0,0.0,0.0
3992,058026,672750000,37726.8629128,0.898152912,058026,1.0,0.0
3991,058026,672690000,4154844.34036,98.91322137780001,058026,1.0,1.0
3990,058026,672200000,11185.9966865,0.26630190590999997,058026,1.0,0.0
3996,058027,673950000,52204.311402,1.13147924056,0,0.0,0.0
3997,058027,674590000,10270.4684273,0.22260272196,0,0.0,0.0
3994,058027,672720000,4531107.05693,98.20747432459999,0,0.0,0.0
3993,058027,672440000,3805.61160812,0.08248304433999999,0,0.0,0.0
3995,058027,672830000,13228.9300954,0.2867245899,0,0.0,0.0
4001,058028,672750000,5822823.5059,99.1496376672,058028,2.0,2.0
4000,058028,672690000,8773.33509895,0.14939023917000002,058028,2.0,0.0
3998,058028,670060000,20976.9696436,0.35719079196000003,058028,2.0,0.0
4002,058028,675150000,3938.94363126,0.06707138443,058028,2.0,0.0
3999,058028,670890000,7460.53736419,0.12703623521,058028,2.0,0.0
4003,058028,675340000,14683.7571619,0.25003148399,058028,2.0,0.0
4004,058029,672690000,653.235338845,0.09981821545,058029,4.0,0.0
4005,058029,672750000,655749.310767,100.202365198,058029,4.0,4.0
4006,058030,672750000,345070.248023,99.9999999991,0,0.0,0.0
4007,058031,672750000,465609.993009,99.5692220878,0,0.0,0.0
4010,058032,675340000,4411.84882606,0.9590506415200001,0,0.0,0.0
4008,058032,672200000,2018.45895605,0.43877395463999996,0,0.0,0.0
4009,058032,672750000,453414.568924,98.56356152389999,0,0.0,0.0
4011,058033,671450000,7725.984194,0.28075955242,0,0.0,0.0
4014,058033,672790000,2724679.42647,99.0138935117,0,0.0,0.0
4012,058033,672440000,8767.59382617,0.31861128066,0,0.0,0.0
4013,058033,672580000,3807.38223133,0.13835893322,0,0.0,0.0
4015,058033,675270000,906.3009589110001,0.03293465857,0,0.0,0.0
4016,058033,675530000,4958.88272155,0.18020405665,0,0.0,0.0
4026,058034,674890000,13769.3832844,0.11828759218,0,0.0,0.0
4020,058034,672720000,2189.37142619,0.01880806635,0,0.0,0.0
4017,058034,670040000,28471.4573585,0.24458758009,0,0.0,0.0
4023,058034,673910000,10751.6374985,0.09236327332000001,0,0.0,0.0
4024,058034,673950000,3056.32208743,0.026255713360000002,0,0.0,0.0
4025,058034,674590000,7894.195191,0.06781606133,0,0.0,0.0
4022,058034,673670000,33258.2287308,0.28570893231,0,0.0,0.0
4018,058034,670960000,27714.6403279,0.23808604966999997,0,0.0,0.0
4021,058034,672830000,11504080.602,98.82722897379999,0,0.0,0.0
4019,058034,671610000,15686.2562263,0.13475472655999998,0,0.0,0.0
4027,058035,672830000,734764.96813,100.0,058035,11.0,11.0
4028,058036,670040000,3757.32766872,0.81419704958,058036,5.0,0.0
4029,058036,672830000,454340.561662,98.4536823581,058036,5.0,5.0
4030,058037,672830000,364780.790185,100.0,058037,22.0,22.0
4031,058038,672830000,642161.235681,100.0,058038,2.0,2.0
4032,058039,672830000,384314.959233,100.0,0,0.0,0.0
4035,058040,674780000,22329.5403146,0.9867379657299999,0,0.0,0.0
4033,058040,673020000,2234479.64153,98.7412129802,0,0.0,0.0
4034,058040,674370109,7403.2361182,0.32714753838000005,0,0.0,0.0
4037,058041,674370101,13791.1769735,1.6223027142500002,058041,17.0,0.0
4036,058041,673020000,834691.425055,98.1875707222,058041,17.0,17.0
4039,058042,674370101,3183.75461091,0.8925399149500001,0,0.0,0.0
4038,058042,673020000,352348.379103,98.7780249268,0,0.0,0.0
4040,058043,671170000,6343.49922905,0.9406280701299999,058043,4.0,0.0
4041,058043,673020000,670065.9048,99.3588516577,058043,4.0,4.0
4042,058043,674250000,251.815978036,0.03733982915,058043,4.0,0.0
4043,058044,673020000,107303.024107,100.000000001,058044,7.0,7.0
4044,058045,673020000,94010.0823908,102.50517238200001,0,0.0,0.0
4046,058046,674370101,5534.04724505,1.9097344191900003,0,0.0,0.0
4045,058046,673020000,283360.637379,97.7844131582,0,0.0,0.0
4047,058047,673020000,154349.70704,99.9999999989,058047,3.0,3.0
4049,058048,673660000,3070302.84249,99.4819691946,058048,8.0,8.0
4048,058048,671170000,5228.0246218,0.16939507634,058048,8.0,0.0
4050,058048,674370101,6576.29692373,0.21308092444,058048,8.0,0.0
4051,058048,674370102,5624.48360994,0.18224088434,058048,8.0,0.0
4055,058049,674370109,3572.61310422,0.20113728801,0,0.0,0.0
4056,058049,674590000,6360.03556178,0.35806852498,0,0.0,0.0
4054,058049,673670000,1743897.05613,98.180999232,0,0.0,0.0
4052,058049,671610000,204.907869995,0.011536265490000001,0,0.0,0.0
4053,058049,672830000,16644.1800733,0.93706347244,0,0.0,0.0
4057,058050,673670000,455207.016473,99.9999999999,058050,5.0,5.0
4058,058051,671610000,1491.16587733,0.35426883700999995,058051,1.0,0.0
4060,058051,674370103,4441.66355663,1.05524342161,058051,1.0,0.0
4059,058051,673670000,420388.65574,99.8752737199,058051,1.0,1.0
4061,058052,673670000,230254.958242,87.2901308506,0,0.0,0.0
4062,058052,674370105,10330.8057699,3.91642983208,0,0.0,0.0
4063,058052,674370109,20870.1033597,7.91189934428,0,0.0,0.0
4064,058053,673670000,262999.368842,101.00550855899999,0,0.0,0.0
4065,058054,673670000,44842.6377289,99.9999999992,0,0.0,0.0
4066,058055,673670000,91293.2291119,99.9999999994,058055,1.0,1.0
4068,058056,671900000,5328.52678711,0.03194184345,058056,4.0,0.0
4067,058056,671790000,42104.6737826,0.25239638504,058056,4.0,0.0
4069,058056,673910000,16643722.0434,99.7707593942,058056,4.0,4.0
4071,058057,672830000,15089.5279936,0.86304476205,058057,2.0,0.0
4072,058057,673910000,1733384.90375,99.14085864299999,058057,2.0,2.0
4070,058057,671900000,306.842226803,0.01754982507,058057,2.0,0.0
4073,058058,673910000,112603.236219,100.551371714,0,0.0,0.0
4076,058059,672720000,56978.2755653,1.2709226099600002,058059,3.0,0.0
4078,058059,673950000,4392523.27884,97.9769411143,058059,3.0,3.0
4079,058059,675270000,3056.97541722,0.06818702632,058059,3.0,0.0
4075,058059,672290000,10524.7636449,0.23475894888,058059,3.0,0.0
4074,058059,670040000,1340.29964763,0.029895905230000002,058059,3.0,0.0
4077,058059,672830000,15791.4098439,0.3522335419,058059,3.0,0.0
4083,058060,672580000,20420.8617654,0.307207382,058060,4.0,0.0
4084,058060,672690000,6524.54068545,0.09815389212000002,058060,4.0,0.0
4081,058060,671450000,2556.94598076,0.03846618667,058060,4.0,0.0
4086,058060,674230000,6580234.61174,98.9917404691,058060,4.0,4.0
4080,058060,671070000,22376.8522807,0.3366329142,058060,4.0,0.0
4082,058060,672200000,9405.74509126,0.14149815803,058060,4.0,0.0
4085,058060,674060000,3305.78845866,0.04973162394,058060,4.0,0.0
4090,058061,673220000,8186.74061854,0.12497442511,058061,10.0,0.0
4088,058061,671290000,64485.5498611,0.98440208344,058061,10.0,0.0
4087,058061,671170000,15222.9372831,0.23238525855999997,058061,10.0,0.0
4091,058061,674250000,6440097.43884,98.3110999286,058061,10.0,10.0
4089,058061,673020000,20968.884549,0.32009983139000003,058061,10.0,0.0
4093,058062,670960000,890.672379036,0.06529942633,0,0.0,0.0
4092,058062,670040000,1366053.9334,100.151908021,0,0.0,0.0
4096,058063,673670000,10255.2493384,0.20490678255,058063,5.0,0.0
4094,058063,672720000,11565.9543751,0.23109555116,058063,5.0,0.0
4097,058063,674590000,4980457.59967,99.512894198,058063,5.0,5.0
4095,058063,672830000,2412.94999863,0.04821236465,058063,5.0,0.0
4101,058064,673950000,11076.9687951,0.32844000046,0,0.0,0.0
4098,058064,670040000,3349282.36092,99.3086033298,0,0.0,0.0
4100,058064,672830000,13242.6588851,0.39265425143,0,0.0,0.0
4099,058064,672290000,1784.65668501,0.0529163396,0,0.0,0.0
4102,058065,670040000,158980.658448,99.95652705799999,0,0.0,0.0
4109,058066,674780000,9732957.79142,99.1870801563,0,0.0,0.0
4104,058066,671030000,2461.3233185,0.02508296846,0,0.0,0.0
4108,058066,674250000,3376.730075,0.034411738319999996,0,0.0,0.0
4106,058066,671850000,17292.8887162,0.17622917678,0,0.0,0.0
4105,058066,671290000,2672.67314948,0.027236802169999998,0,0.0,0.0
4107,058066,673020000,24025.599194,0.2448411967,0,0.0,0.0
4103,058066,670890000,37241.8346175,0.37952582499,0,0.0,0.0
4110,058067,674780000,448324.962442,99.9999824447,058067,8.0,8.0
4112,058068,674780000,524400.883121,99.3722867494,058068,1.0,1.0
4111,058068,670890000,3800.9604858,0.72026983073,058068,1.0,0.0
4113,058069,674780000,1229499.33353,99.92822986270001,058069,2.0,2.0
4114,058070,674780000,505398.394008,100.0,0,0.0,0.0
4115,058071,674780000,113808.088635,99.9999768526,0,0.0,0.0
4116,058072,674890000,49726.6512886,102.309509962,0,0.0,0.0
4118,058073,672830000,14145.8183719,0.6196110992399999,0,0.0,0.0
4119,058073,674890000,2244701.16849,98.3217599647,0,0.0,0.0
4117,058073,671790000,21678.0120162,0.9495340956299999,0,0.0,0.0
4121,058074,672830000,7673.88303729,0.71744939424,058074,2.0,0.0
4122,058074,674890000,1036619.80456,96.9160263749,058074,2.0,2.0
4120,058074,671790000,25653.0809521,2.3983669414900004,058074,2.0,0.0
4124,058075,670890000,2137.18991609,0.03795275844,0,0.0,0.0
4126,058075,672750000,13711.8047332,0.24349769242,0,0.0,0.0
4125,058075,671490000,18386.7921963,0.32651730081,0,0.0,0.0
4129,058075,675150000,5572436.91851,98.9567425444,0,0.0,0.0
4127,058075,674370109,11158.7174313,0.19815932313,0,0.0,0.0
4128,058075,674780000,7536.31411027,0.13383176984,0,0.0,0.0
4123,058075,670060000,3349.15670146,0.05947517079,0,0.0,0.0
4132,058076,672580000,13626.9943638,0.34633781934,058076,1.0,0.0
4134,058076,675560000,2434.33489308,0.061870007129999995,058076,1.0,0.0
4133,058076,675270000,3871960.17988,98.40807220219999,058076,1.0,1.0
4131,058076,672450000,28996.298861,0.73695744257,058076,1.0,0.0
4130,058076,672440000,17290.0394587,0.43943619572,058076,1.0,0.0
4137,058077,671490000,1145.16793431,0.031460328239999995,058077,2.0,0.0
4135,058077,670060000,6566.21873895,0.18038873655,058077,2.0,0.0
4136,058077,671450000,401.758570001,0.01103720782,058077,2.0,0.0
4138,058077,672790000,7382.52259201,0.20281443184,058077,2.0,0.0
4139,058077,675530000,3626490.01567,99.6278037687,058077,2.0,2.0
4140,059001,670770000,15986302.9655,99.75815810540001,059001,10.0,10.0
4141,059001,671220000,8572.49445116,0.053494310639999994,059001,10.0,0.0
4142,059001,674080000,16509.7986624,0.10302489005000001,059001,10.0,0.0
4144,059001,675200102,4839.08006619,0.030196957689999998,059001,10.0,0.0
4143,059001,674800000,5986.16605837,0.03735503458,059001,10.0,0.0
4145,059001,675250000,4621.22290859,0.02883747959,059001,10.0,0.0
4147,059002,672080000,978.060194958,0.02888440851,059002,2.0,0.0
4146,059002,670780000,3291911.99301,97.21787195030001,059002,2.0,2.0
4150,059002,675200101,8260.42269902,0.24394963106999998,059002,2.0,0.0
4148,059002,672290000,71557.3543674,2.11325628655,059002,2.0,0.0
4149,059002,674080000,13674.8437485,0.40385016710999994,059002,2.0,0.0
4155,059003,674080000,3732.145398,0.01739842761,0,0.0,0.0
4151,059003,670040000,24010.6572004,0.11193231682,0,0.0,0.0
4152,059003,670770000,1864.57119504,0.008692214129999999,0,0.0,0.0
4153,059003,671220000,21376304.1964,99.65155197,0,0.0,0.0
4154,059003,673420000,7769.44601918,0.03621942066,0,0.0,0.0
4156,059004,671220000,3249646.18299,100.0,059004,19.0,19.0
4157,059005,671220000,1941296.49425,100.0,059005,2.0,2.0
4158,059006,671220000,1733685.81741,99.9999999999,0,0.0,0.0
4159,059007,671220000,2157362.45347,100.000056964,059007,4.0,4.0
4160,059008,671220000,926458.788303,100.000110461,0,0.0,0.0
4161,059009,672080000,3398927.25858,98.29162721290001,059009,10.0,10.0
4163,059009,673830000,17538.9482666,0.50719878173,059009,10.0,0.0
4166,059009,675550000,1929.20786496,0.05578965534,059009,10.0,0.0
4162,059009,672530000,21896.2747442,0.6332058060600001,059009,10.0,0.0
4165,059009,675420000,3425.41770266,0.09905768917000002,059009,10.0,0.0
4164,059009,675200101,13072.0904016,0.37802428205,059009,10.0,0.0
4171,059010,675550000,6308.80633818,0.17933179444000003,059010,4.0,0.0
4167,059010,670040000,7122.15976501,0.20245187798,059010,4.0,0.0
4170,059010,673950000,14553.1682458,0.41368297527,059010,4.0,0.0
4168,059010,670780000,47859.403824,1.3604337030899998,059010,4.0,0.0
4169,059010,672290000,3444850.31841,97.9220404101,059010,4.0,4.0
4173,059011,672450000,18166.794656,1.10072541706,059011,1.0,0.0
4172,059011,672080000,12684.2984142,0.7685411723100001,059011,1.0,0.0
4176,059011,675550000,3550.10858585,0.21510094806,059011,1.0,0.0
4177,059011,675560000,9546.10295202,0.5783980252,059011,1.0,0.0
4174,059011,673830000,1604714.09728,97.2295678699,059011,1.0,1.0
4175,059011,675320000,1844.39642999,0.11175191155,059011,1.0,0.0
4178,059012,670040000,33584.3127081,0.41955067699,0,0.0,0.0
4183,059012,675200101,9840.30412327,0.12292960385,0,0.0,0.0
4179,059012,670770000,4870.06324533,0.0608390694,0,0.0,0.0
4181,059012,671220000,4500.88980296,0.056227185,0,0.0,0.0
4180,059012,670780000,6109.97929502,0.07632867083,0,0.0,0.0
4182,059012,674080000,7943025.75355,99.2279300516,0,0.0,0.0
4185,059013,674080000,2629113.45353,100.017288056,059013,13.0,13.0
4184,059013,670770000,4163.46650326,0.15838747012,059013,13.0,0.0
4186,059014,674080000,1015737.75225,99.9994583679,0,0.0,0.0
4187,059015,674080000,61081.5354169,100.0,0,0.0,0.0
4193,059016,675170000,1780.82530332,0.016496876919999997,0,0.0,0.0
4195,059016,675200102,3813113.55629,35.3232093612,0,0.0,0.0
4192,059016,674080000,22873.3149312,0.21188954385000003,0,0.0,0.0
4196,059016,675250000,2803.15688511,0.02596736133,0,0.0,0.0
4188,059016,670770000,3892.04590685,0.03605440813,0,0.0,0.0
4191,059016,672820000,11551.4350292,0.10700802689,0,0.0,0.0
4194,059016,675200101,6888214.32918,63.8097537046,0,0.0,0.0
4190,059016,672080000,23607.0027686,0.21868614424000002,0,0.0,0.0
4189,059016,670780000,26618.215434,0.24658085386999998,0,0.0,0.0
4197,059017,675200101,251040.009975,58.7552865664,059017,26.0,15.0
4198,059017,675200102,173527.936592,40.6137796233,059017,26.0,11.0
4200,059018,675200102,151257.877859,61.17168027140001,059018,6.0,4.0
4199,059018,675200101,97229.4811824,39.3215270505,059018,6.0,2.0
4201,059019,675200101,836689.27514,100.0,059019,32.0,32.0
4202,059020,675200101,231581.131208,33.7187942481,0,0.0,0.0
4203,059020,675200102,454085.330341,66.1159643921,0,0.0,0.0
4205,059021,675200102,349025.514251,66.54758145550001,059021,2.0,1.0
4204,059021,675200101,175449.638413,33.4524228944,059021,2.0,1.0
4207,059022,675200102,114126.893229,15.5721955493,059022,24.0,4.0
4206,059022,675200101,617542.473584,84.2614031325,059022,24.0,20.0
4208,059023,672820000,4682.58678166,1.63924741979,059023,5.0,0.0
4209,059023,675200101,282894.803995,99.03384585120001,059023,5.0,5.0
4210,059024,675200101,224105.925963,99.9999999999,0,0.0,0.0
4211,059025,675200101,141025.695714,99.9999999985,0,0.0,0.0
4213,059026,672450000,9625.89634587,0.43935512331,059026,16.0,0.0
4214,059026,675550000,2174019.05109,99.2288275244,059026,16.0,16.0
4212,059026,672080000,4332.49245054,0.19774810432999998,059026,16.0,0.0
4215,059027,673830000,51029.4498707,2.07673925614,0,0.0,0.0
4216,059027,675320000,91011.8162744,3.7038967127399998,0,0.0,0.0
4217,059027,675560000,2316257.66553,94.26445383040002,0,0.0,0.0
4219,060001,671920000,34547.3405829,0.6722080898299999,0,0.0,0.0
4222,060001,674330000,4928.66870293,0.0959000293,0,0.0,0.0
4218,060001,670280000,5070047.88505,98.65092787639999,0,0.0,0.0
4220,060001,672160000,9302.54884563,0.18100520864,0,0.0,0.0
4221,060001,672330000,19619.6584504,0.38175132752999996,0,0.0,0.0
4223,060002,670280000,430597.102509,100.0,060002,7.0,7.0
4225,060003,672160000,3931.59262256,2.75982475147,060003,3.0,0.0
4224,060003,670280000,138585.896224,97.28189650379998,060003,3.0,3.0
4227,060004,674330000,5843.35667041,1.0090732663500002,060004,10.0,0.0
4226,060004,670280000,568695.61378,98.2064886547,060004,10.0,10.0
4228,060005,670280000,83208.6038376,99.999999926,0,0.0,0.0
4229,060006,670280000,519959.317194,100.136274269,0,0.0,0.0
4230,060007,670280000,162410.969505,98.58394425030001,060007,2.0,2.0
4231,060008,670280000,89957.6725021,99.82549287399999,0,0.0,0.0
4233,060009,672160000,20189.8303057,2.72694918572,0,0.0,0.0
4234,060009,672330000,9181.98508471,1.2401692520899998,0,0.0,0.0
4232,060009,670280000,713687.164609,96.3945017326,0,0.0,0.0
4237,060010,671920000,20651.0099334,0.19885504870999998,0,0.0,0.0
4239,060010,673970000,39335.6533519,0.37877533779,0,0.0,0.0
4236,060010,671460000,70619.1309626,0.68001375102,0,0.0,0.0
4235,060010,670550000,10130077.3962,97.5456910105,0,0.0,0.0
4238,060010,673380000,123242.625089,1.18674187333,0,0.0,0.0
4240,060011,670550000,1258677.30847,99.9999999999,060011,13.0,13.0
4241,060012,670550000,253138.588635,100.05769960299999,0,0.0,0.0
4245,060013,674860000,21462.4632067,0.30504175411999995,060013,4.0,0.0
4243,060013,671460000,32493.3649412,0.46182178362,060013,4.0,0.0
4244,060013,673970000,27156.9936528,0.38597699159000004,060013,4.0,0.0
4242,060013,670900000,6954571.515449999,98.84395252379998,060013,4.0,4.0
4246,060013,675470000,341.223426133,0.00484974122,060013,4.0,0.0
4249,060014,670900000,62566.459322,0.65619301282,060014,1.0,0.0
4248,060014,670550000,4052.75517391,0.04250503635,060014,1.0,0.0
4253,060014,675450000,24026.5473122,0.25198888733,060014,1.0,0.0
4250,060014,671460000,9418442.73996,98.7800234275,060014,1.0,1.0
4251,060014,673970000,4746.7557749,0.049783670149999994,060014,1.0,0.0
4247,060014,670400000,16049.7410074,0.16832865437,060014,1.0,0.0
4252,060014,674120000,1634.36154235,0.01714107904,060014,1.0,0.0
4254,060015,671460000,1553332.37261,100.0,0,0.0,0.0
4255,060016,671460000,53593.000625,99.9999999984,0,0.0,0.0
4256,060017,671460000,456038.587023,100.0,0,0.0,0.0
4257,060018,671460000,503454.555874,99.9644708382,060018,3.0,3.0
4261,060019,671920000,7535171.39873,97.9232445412,0,0.0,0.0
4259,060019,670550000,2596.901454,0.03374800687,0,0.0,0.0
4258,060019,670280000,22283.6291688,0.28958667997,0,0.0,0.0
4262,060019,673380000,43620.2181785,0.56686610903,0,0.0,0.0
4263,060019,674120000,36303.6947378,0.4717843018399999,0,0.0,0.0
4264,060019,674330000,33180.2066282,0.43119304335,0,0.0,0.0
4260,060019,671540000,18451.8501106,0.23979083355,0,0.0,0.0
4265,060020,671920000,737561.731162,100.0,060020,2.0,2.0
4266,060021,671920000,370366.355061,99.99999999959999,060021,11.0,11.0
4267,060022,671920000,21996.8383829,99.9999999981,0,0.0,0.0
4269,060023,672160000,10479270.7903,99.16115973,0,0.0,0.0
4268,060023,670280000,15752.2185137,0.14905696087,0,0.0,0.0
4272,060023,674810000,1009.00989639,0.0095478582,0,0.0,0.0
4271,060023,674640000,46986.0529487,0.44461027821000004,0,0.0,0.0
4270,060023,672330000,25913.0322914,0.24520468891,0,0.0,0.0
4273,060024,672160000,837622.777097,99.9999999999,060024,16.0,16.0
4275,060025,672160000,379709.028799,98.1112995291,060025,1.0,1.0
4274,060025,670280000,3925.2516251699894,1.01422802387,060025,1.0,0.0
4276,060026,672160000,425177.083107,99.99999999959999,0,0.0,0.0
4277,060027,672160000,138868.412121,102.16828952,0,0.0,0.0
4279,060028,672160000,162168.549191,93.39208743040001,0,0.0,0.0
4278,060028,670280000,10347.8905232,5.95930037778,0,0.0,0.0
4283,060029,674330000,6739.0631338,0.07164822392999999,060029,9.0,0.0
4285,060029,675260000,21571.4876725,0.2293432705,060029,9.0,0.0
4280,060029,670280000,12931.4357864,0.13748415596,060029,9.0,0.0
4284,060029,674810000,42017.7809825,0.4467237242,060029,9.0,0.0
4281,060029,672160000,17394.197759,0.18493125103,060029,9.0,0.0
4286,060029,675570000,5429.86981135,0.05772917102000001,060029,9.0,0.0
4282,060029,672330000,9304814.47922,98.92672292430001,060029,9.0,9.0
4287,060030,671150000,10688.2318477,0.10103529826999999,0,0.0,0.0
4289,060030,671250000,9022.85563754,0.08529258381000002,0,0.0,0.0
4291,060030,672460000,10468547.0303,98.95862914930001,0,0.0,0.0
4288,060030,671160000,56584.9988732,0.53489504348,0,0.0,0.0
4290,060030,671960000,15782.967383,0.1491955676,0,0.0,0.0
4292,060030,674640000,15678.4474159,0.1482075458,0,0.0,0.0
4293,060031,672460000,1050429.4312,99.9999999999,060031,9.0,9.0
4294,060032,672460000,168150.744329,100.0,060032,1.0,1.0
4297,060033,673640000,5832.01245777,0.11427961617999999,0,0.0,0.0
4295,060033,671540000,678.840701345,0.013302038590000002,0,0.0,0.0
4296,060033,672850000,5064783.76951,99.24559478879999,0,0.0,0.0
4298,060033,674330000,29328.3283584,0.57469529294,0,0.0,0.0
4299,060034,672850000,383149.234538,100.00444229799999,0,0.0,0.0
4300,060035,672850000,50015.2575001,100.00010060700001,0,0.0,0.0
4301,060036,672850000,262279.202865,100.0,060036,3.0,3.0
4302,060037,672850000,265447.206878,99.09032508610001,060037,3.0,3.0
4303,060037,673640000,2630.84320164,0.98208269421,060037,3.0,0.0
4304,060038,672850000,1080932.81063,98.79543323819999,060038,4.0,4.0
4305,060038,673640000,12587.5408498,1.1504799738,060038,4.0,0.0
4307,060039,670860000,8437.09316395,0.05510230222999999,0,0.0,0.0
4309,060039,671460000,1685.9150324,0.0110106405,0,0.0,0.0
4310,060039,673380000,13949.3826006,0.09110283377,0,0.0,0.0
4311,060039,673970000,15211406.6153,99.3450597767,0,0.0,0.0
4312,060039,674860000,2319.74952682,0.015150187040000002,0,0.0,0.0
4308,060039,670900000,20270.6559907,0.13238680564000002,0,0.0,0.0
4306,060039,670550000,49837.8829004,0.32548912675,0,0.0,0.0
4314,060040,673970000,802868.288562,99.6793448307,060040,3.0,3.0
4313,060040,670550000,1458.38874299,0.18106486017999998,060040,3.0,0.0
4315,060041,673970000,426316.444483,100.134003387,060041,1.0,1.0
4316,060042,670550000,6853.79106131,7.321871650369999,060042,3.0,0.0
4317,060042,673970000,87662.3132571,93.6492228172,060042,3.0,3.0
4318,060043,673970000,325846.935619,99.99999890219999,060043,13.0,13.0
4319,060044,673970000,152886.525866,100.000000066,060044,3.0,3.0
4320,060045,673970000,93854.3898832,100.0,0,0.0,0.0
4321,060046,673970000,130405.820711,100.0,0,0.0,0.0
4322,060047,670280000,5078.12940688,0.08005421830000001,060047,6.0,0.0
4325,060047,675450000,2044.5160715,0.03223079264,060047,6.0,0.0
4324,060047,674120000,6292353.342150001,99.19586282770001,060047,6.0,6.0
4323,060047,671920000,41090.9842384,0.6477792034800001,060047,6.0,0.0
4327,060048,671540000,802.3103106410001,0.01256105804,060048,1.0,0.0
4328,060048,671920000,18980.4922548,0.29716066425,060048,1.0,0.0
4330,060048,672850000,21313.0860072,0.33368000735,060048,1.0,0.0
4331,060048,674330000,6331217.5968,99.1222356785,060048,1.0,1.0
4326,060048,670280000,9270.48733773,0.14513976446,060048,1.0,0.0
4332,060048,675010000,7136.39421633,0.11172816896,060048,1.0,0.0
4329,060048,672330000,2738.28712571,0.04287092296,060048,1.0,0.0
4334,060049,672460000,20241.9894925,0.24138754508000002,0,0.0,0.0
4333,060049,672160000,34963.2690125,0.41694012725999996,0,0.0,0.0
4335,060049,674640000,8317596.81953,99.1880900845,0,0.0,0.0
4336,060049,674810000,18562.3622335,0.22135783897,0,0.0,0.0
4338,060050,674640000,983524.21806,99.2191234564,060050,1.0,1.0
4337,060050,672460000,3053.35012809,0.30802568737,060050,1.0,0.0
4339,060051,674640000,737871.665392,100.0,0,0.0,0.0
4341,060052,671960000,10519.1565025,0.19676857829,060052,1.0,0.0
4342,060052,674120000,17095.7988818,0.31978952303,060052,1.0,0.0
4340,060052,671460000,218654.993915,4.09010287822,060052,1.0,0.0
4343,060052,675450000,5101012.08004,95.4181919968,060052,1.0,1.0
4345,061001,673140000,9043.05645433,0.11576986670999999,0,0.0,0.0
4347,061001,674200000,9737.8125046,0.12466418422,0,0.0,0.0
4346,061001,674140000,3309.67445075,0.04237069313,0,0.0,0.0
4348,061001,674480000,584.935851384,0.007488391329999999,0,0.0,0.0
4344,061001,670200000,7790899.93088,99.7396677916,0,0.0,0.0
4350,061002,674480000,8702.81148961,0.40889156562,061002,7.0,0.0
4349,061002,670200000,2117681.3179,99.49681555030001,061002,7.0,7.0
4353,061003,670630000,13551.5488469,0.18077471980999998,061003,1.0,0.0
4356,061003,673840000,11209.2098060999,0.14952842548,061003,1.0,0.0
4352,061003,670270000,19418.8300337,0.25904297715,061003,1.0,0.0
4351,061003,670260000,7403708.49087,98.76386404860001,061003,1.0,1.0
4354,061003,670760000,19077.7102672,0.25449251351999996,061003,1.0,0.0
4357,061003,675130000,25674.2189614,0.34248850751000004,061003,1.0,0.0
4355,061003,672100000,3882.11319266,0.051786547249999995,061003,1.0,0.0
4361,061004,675130000,3024.20854558,0.02983663535,061004,3.0,0.0
4360,061004,673210000,17350.8758635,0.17118255847,061004,3.0,0.0
4358,061004,670260000,832.282418568,0.00821124161,061004,3.0,0.0
4359,061004,670270000,10121808.3619,99.86107130100001,061004,3.0,3.0
4363,061005,670500000,2576467.01938,98.73247202379999,0,0.0,0.0
4365,061005,671440000,2880.58663004,0.11038660178,0,0.0,0.0
4362,061005,670260000,8311.67204255,0.31851055001,0,0.0,0.0
4364,061005,670760000,2253.44433872,0.08635396008,0,0.0,0.0
4366,061005,674240000,15558.6763923,0.59622210185,0,0.0,0.0
4368,061006,673840000,6347.73351719,0.04217712321000001,061006,5.0,0.0
4370,061006,674360000,2049.56760565,0.01361822534,061006,5.0,0.0
4367,061006,670590000,14957384.2379,99.3834155507,061006,5.0,5.0
4371,061006,674990000,7081.22468417,0.04705075996,061006,5.0,0.0
