DCOMIRIS,HOSPITALm2,Sum of HOSPITAL_employee,HOSPITAL_customer,FITNESS_m2,FITNESS_employee,FITNESS_customers,PUBS_m2,PUBS_employee,PUBS_employee2,PUBS_customers,CINEMA_m2,CINEMA_employee,CINEMA_customers,MUSEUM_m2,MUSEUM_employee,MUSEUM_customers,SUM_lesiure,size
672050000,,0,0.0,126.3,2.0,28.4,648.2,12.7,12.7,1063.1,,0.0,0.0,,0.0,0.0,1091.5,1092
672060000,,0,0.0,530.2,4.2,119.3,386.9,7.4,7.4,634.6,,0.0,0.0,,0.0,0.0,753.9,754
672080000,,0,0.0,,0.0,0.0,76.3,1.4,1.4,125.1,,0.0,0.0,,0.0,0.0,125.1,126
672090000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672100000,,0,0.0,,0.0,0.0,987.5,18.6,18.6,1619.4,,0.0,0.0,,0.0,0.0,1619.4,1620
672120000,,0,0.0,158.2,2.0,35.6,160.0,3.0,3.0,262.4,,0.0,0.0,,0.0,0.0,298.0,298
672130000,,0,0.0,621.1,5.0,139.8,212.6,4.0,4.0,348.6,,0.0,0.0,695.7,11.6,139.1,627.5,628
672140000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672150000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672160000,,0,0.0,91.6,2.0,20.6,160.0,3.0,3.0,262.4,,0.0,0.0,,0.0,0.0,283.0,284
672170000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672180101,,0,0.0,312.0,4.0,70.2,75.9,1.4,1.4,124.4,,0.0,0.0,,0.0,0.0,194.6,195
672180102,,0,0.0,,0.0,0.0,255.5,4.8,4.8,418.9,,0.0,0.0,,0.0,0.0,418.9,419
672180103,,0,0.0,1116.7,9.3,251.3,1120.0,21.1,21.1,1836.8,,0.0,0.0,,0.0,0.0,2088.1,2089
672180104,,0,0.0,2258.2,18.1,508.1,1140.0,21.4,21.4,1869.6,,0.0,0.0,,0.0,0.0,2377.6,2378
672180201,,0,0.0,1414.2,13.6,318.2,960.0,18.0,18.0,1574.4,,0.0,0.0,,0.0,0.0,1892.6,1893
672180202,37176.9,483.8077072,1301.2,,0.0,0.0,160.0,3.0,3.0,262.4,,0.0,0.0,,0.0,0.0,262.4,263
672180203,,0,0.0,,0.0,0.0,386.7,7.3,7.3,634.2,,0.0,0.0,,0.0,0.0,634.2,635
672180301,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672180302,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672180303,,0,0.0,777.6,6.2,175.0,160.0,3.0,3.0,262.4,,0.0,0.0,,0.0,0.0,437.4,438
672200000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672210000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672220000,,0,0.0,2549.2,20.4,573.6,1280.0,24.1,24.1,2099.2,,0.0,0.0,,0.0,0.0,2672.8,2673
672230000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672250000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672260000,,0,0.0,100.8,2.0,22.7,44.9,1.0,1.0,73.6,,0.0,0.0,,0.0,0.0,96.3,97
672270000,,0,0.0,,0.0,0.0,172.3,3.2,3.2,282.7,,0.0,0.0,,0.0,0.0,282.7,283
672280000,,0,0.0,220.4,6.0,49.6,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,49.6,50
672290000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672300000,,0,0.0,46.0,1.0,10.3,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,10.3,11
672310000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672320000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672330000,,0,0.0,296.3,4.1,66.7,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,66.7,67
672340000,,0,0.0,,0.0,0.0,320.0,6.0,6.0,524.8,,0.0,0.0,,0.0,0.0,524.8,525
672350000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672370000,,0,0.0,,0.0,0.0,316.0,5.9,5.9,518.2,,0.0,0.0,,0.0,0.0,518.2,519
672380000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672390000,,0,0.0,7527.2,87.7,1693.6,854.3,16.4,16.4,1401.0,,0.0,0.0,,0.0,0.0,3094.6,3095
672400000,,0,0.0,110.2,2.0,24.8,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,24.8,25
672410000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672420000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672440000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672450000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672460000,,0,0.0,,0.0,0.0,143.2,2.7,2.7,234.9,,0.0,0.0,,0.0,0.0,234.9,235
672470000,,0,0.0,24.6,2.0,5.5,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,5.5,6
672480000,,0,0.0,14.4,1.0,3.2,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3.2,4
672490000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672500000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672520000,,0,0.0,,0.0,0.0,78.3,1.5,1.5,128.4,,0.0,0.0,,0.0,0.0,128.4,129
672530000,,0,0.0,74.5,1.0,16.8,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,16.8,17
672540000,,0,0.0,,0.0,0.0,160.0,3.0,3.0,262.4,,0.0,0.0,,0.0,0.0,262.4,263
672550000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672560000,,0,0.0,1393.8,11.2,313.6,640.0,12.0,12.0,1049.6,,0.0,0.0,,0.0,0.0,1363.2,1364
672570000,,0,0.0,,0.0,0.0,160.0,3.0,3.0,262.4,,0.0,0.0,,0.0,0.0,262.4,263
672580000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672590000,,0,0.0,432.2,4.2,97.2,,0.0,0.0,0.0,,0.0,0.0,760.7,12.7,152.1,249.4,250
672600000,,0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0
672610000,,0,0.0,2230.1,21.5,501.8,896.0,16.9,16.9,1469.4,,0.0,0.0,,0.0,0.0,1971.1,1972
672630000,,0,0.0,2838.8,29.3,638.7,631.4,13.1,13.1,1035.5,,0.0,0.0,734.7,12.9,146.9,1821.2,1822
672640000,,0,0.0,,0.0,0.0,65.4,1.2,1.2,107.3,,0.0,0.0,,0.0,0.0,107.3,108
